fy,sheet,row,code,account_code,list_no,seq,ward_col,work_name,project_cost_rs,provision_rs,prabhag_list,prabhag_nums,n_prabhag,prabhag_primary,prabhag_sub,ward_col_num,ward_col_sub
2018-19,A_Capital_List,3766,CE20E101/SF1-348,CE20E101,SF1,348,,प्रभाग क्र. 18 क मधील विविध ठिकाणी पावसाळी लाईन टाकणे किंवा दुरुस्ती करणे व कॉंक्रिट करणे व तदनुषंगिक कामे करणे.,,1500000.0,"[(18, 'क')]",[18],1,18.0,क,,
2018-19,A_Capital_List,3767,CE20E101/SF1-349,CE20E101,SF1,349,,प्रभाग क्र. 18 ड मधील पावसाळी लाईन विकसित करणे.,,1500000.0,"[(18, 'ड')]",[18],1,18.0,ड,,
2018-19,A_Capital_List,3768,CE20E101/SF1-350,CE20E101,SF1,350,,प्रभाग क्र. 18 ड मधील पानघंटी चौक ते राष्ट्रभूषण चौकापर्यंत पावसाळी लाईन टाकणे व लोखंडी चेंबर्स बसविणे.,,1500000.0,"[(18, 'ड')]",[18],1,18.0,ड,,
2018-19,A_Capital_List,3769,CE20E101/SF1-351,CE20E101,SF1,351,,प्रभाग क्र. 18 ड मधील सिंहराज मित्र मंडळ व शिवराज मित्र मंडळ येथे पावसाळी लाईन टाकणे व तदनुषंगिक कामे करणे.,,1500000.0,"[(18, 'ड')]",[18],1,18.0,ड,,
2018-19,A_Capital_List,3770,CE20E101/SF1-352,CE20E101,SF1,352,,प्रभाग क्र. 18 ड मधील टिंबर मार्केट परिसरामध्ये पावसाळी लाईन विकसित करणे.,,1000000.0,"[(18, 'ड')]",[18],1,18.0,ड,,
2018-19,A_Capital_List,3771,CE20E101/SF1-353,CE20E101,SF1,353,,प्रभाग क्र. 19 ब मधील विविध ठिकाणी पावसाळी लाईन टाकणे व इतर तदनुषंगिक कामे करणे.,,2000000.0,"[(19, 'ब')]",[19],1,19.0,ब,,
2018-19,A_Capital_List,3772,CE20E101/SF1-354,CE20E101,SF1,354,,प्रभाग क्र. 19 क मधील पावसाळी लोखंडी जाळी बदलणे.,,1000000.0,"[(19, 'क')]",[19],1,19.0,क,,
2018-19,A_Capital_List,3773,CE20E101/SF1-355,CE20E101,SF1,355,,"प्रभाग क्र. 20 अ मधील रास्ता पेठ, नाना पेठ, परिसरातील व विविध ठिकाणी पावसाळी लाईन चेंबर साफसफाई तसेच नाले स्पायडर मशिनच्या सहाय्याने करणे.",,1000000.0,"[(20, 'अ')]",[20],1,20.0,अ,,
2018-19,A_Capital_List,3774,CE20E101/SF1-356,CE20E101,SF1,356,,प्रभाग क्र. 20 ब मधील विविध ठिकाणी पावसाळी लाईन टाकणे.,,1000000.0,"[(20, 'ब')]",[20],1,20.0,ब,,
2018-19,A_Capital_List,3775,CE20E101/SF1-357,CE20E101,SF1,357,,प्रभाग क्र. 20 क मधील विविध ठिकाणी रस्ते विकसित करणे व पावसाळी लाईन टाकणे व तदनुषंगिक कामे करणे.,,1000000.0,"[(20, 'क')]",[20],1,20.0,क,,
2018-19,A_Capital_List,3776,CE20E101/SF1-358,CE20E101,SF1,358,,प्रभाग क्र. 20 डमध्ये प्रगतशील मंडळ ते मैफीलवाडा पर्यंत पावसाळी लाईन टाकणे.,,1000000.0,"[(20, 'ड')]",[20],1,20.0,ड,,
2018-19,A_Capital_List,3777,CE20E101/SF1-359,CE20E101,SF1,359,,प्रभाग क्र. 20 डमध्ये कै.तुकाराम शेठ शिंदे वाहनतळ ते ससून हॉस्पीटल पर्यंत पावसाळी लाईन टाकणे.,,1000000.0,"[(20, 'ड')]",[20],1,20.0,ड,,
2018-19,A_Capital_List,3778,CE20E101/SF1-360,CE20E101,SF1,360,,प्रभाग क्र. 20 ड सेंट्रल बिल्डींग ते हॉटेल वुडलॅंड पर्यंत पावसाळी लाईन टाकणे.,,1000000.0,"[(20, 'ड')]",[20],1,20.0,ड,,
2018-19,A_Capital_List,3779,CE20E101/SF1-361,CE20E101,SF1,361,,"प्रभाग क्र.22अ,पावसाळी लोखंडी जाळ्या बसविणे.",,1000000.0,"[(22, 'अ')]",[22],1,22.0,अ,,
2018-19,A_Capital_List,3780,CE20E101/SF1-362,CE20E101,SF1,362,,"प्रभाग क्र.27अ,विविध ठिकाणी पावसाळी लाईन साफसफाई व दुरूस्ती करणे",,1000000.0,"[(27, 'अ')]",[27],1,27.0,अ,,
2018-19,A_Capital_List,3781,CE20E101/SF1-363,CE20E101,SF1,363,,"प्रभाग क्र.27अ, स.नं.42,43,44,45 मध्ये नवीन पावसाळी लाईन टाकणे",,1000000.0,"[(27, 'अ')]",[27],1,27.0,अ,,
2018-19,A_Capital_List,3782,CE20E101/SF1-364,CE20E101,SF1,364,,"प्रभाग क्र.27क,मध्ये पावसाळी लाईन साफसफाई करणे.",,1000000.0,"[(27, 'क')]",[27],1,27.0,क,,
2018-19,A_Capital_List,3783,CE20E101/SF1-365,CE20E101,SF1,365,,"प्रभाग क्र.28ड,मध्ये अनिल अपार्टमेंट येथे पावसाळी लाईन टाकणे.",,1000000.0,"[(28, 'ड')]",[28],1,28.0,ड,,
2018-19,A_Capital_List,3784,CE20E101/SF1-366,CE20E101,SF1,366,,"प्रभाग क्र.29ब,विविध ठिकाणी पावसाळी लाईन टाकणे",,1000000.0,"[(29, 'ब')]",[29],1,29.0,ब,,
2018-19,A_Capital_List,3785,CE20E101/SF1-367,CE20E101,SF1,367,,"प्रभाग क्र.29ड, विविध ठिकाणी पावसाळी लाईन टाकणे",,1000000.0,"[(29, 'ड')]",[29],1,29.0,ड,,
2018-19,A_Capital_List,3786,CE20E101/SF1-368,CE20E101,SF1,368,,"प्रभाग क्र.30ब,श्रीकृष्ण मंडळ ते गल्ली क्र.108 पर्यंत पावसाळी लाईन टाकणे",,1000000.0,"[(30, 'ब')]",[30],1,30.0,ब,,
2018-19,A_Capital_List,3787,CE20E101/SF1-369,CE20E101,SF1,369,,"प्रभाग क्र.30ब,शंकर मंदिर परिसरात पावसाळी लाईन टाकणे",,1000000.0,"[(30, 'ब')]",[30],1,30.0,ब,,
2018-19,A_Capital_List,3788,CE20E101/SF1-370,CE20E101,SF1,370,,"प्रभाग क्र.30ब,आपला चौक ते गणेश मंडळ पावसाळी लाईन टाकणे",,1000000.0,"[(30, 'ब')]",[30],1,30.0,ब,,
2018-19,A_Capital_List,3789,CE20E101/SF1-371,CE20E101,SF1,371,,"प्रभाग क्र.30ब,गणेश मंडळ ते भाजी मंडई परिसरात पावसाळी लाईन टाकणे",,1000000.0,"[(30, 'ब')]",[30],1,30.0,ब,,
2018-19,A_Capital_List,3790,CE20E101/SF1-372,CE20E101,SF1,372,,"प्रभाग क्र.30ब,राममंदिर परिसरात पावसाचे पाण्यासाठी चैनेलिंग विषयक कामे करणे",,1000000.0,"[(30, 'ब')]",[30],1,30.0,ब,,
2018-19,A_Capital_List,3791,CE20E101/SF1-373,CE20E101,SF1,373,,"प्रभाग क्र.30ब,जनता वसाहत भाजी मंडई ते आपला चौक पावसाळी लाईन टाकणे",,2000000.0,"[(30, 'ब')]",[30],1,30.0,ब,,
2018-19,A_Capital_List,3792,CE20E101/SF1-374,CE20E101,SF1,374,,"प्रभाग क्र.30ड,जनता वसाहत-दत्तवाडी विविध ठिकाणी पावसाळी लाईन टाकणे.",,1000000.0,"[(30, 'ड')]",[30],1,30.0,ड,,
2018-19,A_Capital_List,3793,CE20E101/SF1-375,CE20E101,SF1,375,,प्रभाग क्र. 31 अ मधील विदिशा सोसायटी येथे पावसाळी लाईन टाकणे.,,2000000.0,"[(31, 'अ')]",[31],1,31.0,अ,,
2018-19,A_Capital_List,3794,CE20E101/SF1-376,CE20E101,SF1,376,,प्रभाग क्र. 31 क मधील विविध ठिकाणी पावसाळी लाईन टाकणे व सुधारणा करणे.,,1000000.0,"[(31, 'क')]",[31],1,31.0,क,,
2018-19,A_Capital_List,3795,CE20E101/SF1-377,CE20E101,SF1,377,,प्रभाग क्र. 31 क मधील पावसाळी ओढा साफ करणे व गाळ काढणे.,,1000000.0,"[(31, 'क')]",[31],1,31.0,क,,
2018-19,A_Capital_List,3796,CE20E101/SF1-378,CE20E101,SF1,378,,प्रभाग क्र. 31 ड मधील विविध ठिकाणी पावसाळी लाईन साफ करणे.,,2500000.0,"[(31, 'ड')]",[31],1,31.0,ड,,
2018-19,A_Capital_List,3797,CE20E101/SF1-379,CE20E101,SF1,379,,प्रभाग क्र. 32 अ मधील पॉप्युलरनगर येथे पावसाळी लाईन टाकणे.,,1500000.0,"[(32, 'अ')]",[32],1,32.0,अ,,
2018-19,A_Capital_List,3798,CE20E101/SF1-380,CE20E101,SF1,380,,प्रभाग क्र. 33 अ मधील वडगाव बु. गो-हे यांच्या घरापासून मातोश्री बंगल्यापर्यंत पावसाळी लाईन टाकणे.,,1500000.0,"[(33, 'अ')]",[33],1,33.0,अ,,
2018-19,A_Capital_List,3799,CE20E101/SF1-381,CE20E101,SF1,381,,"प्रभाग क्र. 33 अ मधील वडगाव बु. येथे विविध ठिकाणी विलास दांगट घर गावठाण परिसर, हैप्पी कॉलनी, जाधवनगर, विकासनगर, घुलेनगर, निवृत्ती नगर, हायवे परिसरात पावसाळी लाईन टाकणे, दुरुस्ती करणे, बदलणे.",,2500000.0,"[(33, 'अ')]",[33],1,33.0,अ,,
2018-19,A_Capital_List,3800,CE20E101/SF1-382,CE20E101,SF1,382,,प्रभाग क्र. 33 अ मधील सुवासिनी मंगल कार्यालय परिसरात पावसाळी लाईन टाकणे.,,1500000.0,"[(33, 'अ')]",[33],1,33.0,अ,,
2018-19,A_Capital_List,3801,CE20E101/SF1-383,CE20E101,SF1,383,,प्रभाग क्र. 34 अ मधील पावसाळी लाईनची दुरुस्ती करणे व चेंबर बदलणे.,,1000000.0,"[(34, 'अ')]",[34],1,34.0,अ,,
2018-19,A_Capital_List,3802,CE20E101/SF1-384,CE20E101,SF1,384,,"प्रभाग क्र. 34 अ मधील माणिकबाग, आनंदनगर परिसरात पावसाळी लाईन टाकणे.",,1000000.0,"[(34, 'अ')]",[34],1,34.0,अ,,
2018-19,A_Capital_List,3803,CE20E101/SF1-385,CE20E101,SF1,385,,"प्रभाग क्र.34क,मध्ये विविध ठिकाणी पावसाळी गटारे व तद्नुषंगिक कामे करणे.",,1000000.0,"[(34, 'क')]",[34],1,34.0,क,,
2018-19,A_Capital_List,3804,CE20E101/SF1-386,CE20E101,SF1,386,,"प्रभाग क्र.34क,मध्ये पितृछाया बंगला व आनंदविहार परिसरात पावसाळी गटार व तद्नुषंगिक कामे करणे.",,1000000.0,"[(34, 'क')]",[34],1,34.0,क,,
2018-19,A_Capital_List,3805,CE20E101/SF1-387,CE20E101,SF1,387,,"प्रभाग क्र.34क,मध्ये आनंदनगर परिसरात पावसाळी लाईन विकसित करणे.",,1000000.0,"[(34, 'क')]",[34],1,34.0,क,,
2018-19,A_Capital_List,3806,CE20E101/SF1-388,CE20E101,SF1,388,,प्रभाग क्र. 36 अ मधील विविध ठिकाणी पावसाळी लाईन टाकणे.,,2000000.0,"[(36, 'अ')]",[36],1,36.0,अ,,
2018-19,A_Capital_List,3807,CE20E101/SF1-389,CE20E101,SF1,389,,प्रभाग क्र. 36 अ मधील विविध ठिकाणी पावसाळी लाईन टाकणे.,,1000000.0,"[(36, 'अ')]",[36],1,36.0,अ,,
2018-19,A_Capital_List,3808,CE20E101/SF1-390,CE20E101,SF1,390,,प्रभाग क्र. 38 अ मधील झांबरे वस्ती येथे पावसाळी गटार टाकणे.,,1000000.0,"[(38, 'अ')]",[38],1,38.0,अ,,
2018-19,A_Capital_List,3809,CE20E101/SF1-391,CE20E101,SF1,391,,प्रभाग क्र. 38 अ मधील विविध ठिकाणी स्ट्रॉम वॉटर लाईन टाकणे.,,3000000.0,"[(38, 'अ')]",[38],1,38.0,अ,,
2018-19,A_Capital_List,3810,CE20E101/SF1-392,CE20E101,SF1,392,,"प्रभाग क्र.38ब,राजेश सोसायटी परिसरात पावसाळी लाईन टाकणे",,1000000.0,"[(38, 'ब')]",[38],1,38.0,ब,,
