year,block,sr,prabhag_list,ward_office,*DEPT*,roads_W2,electric_W1,buildings_W4,slum_W5,water_W6,sewerage_W7,total_lakh
2016-17,WardOfficePlan,1,5,औंध क्षेत्रीय कार्यालय एकूण बेरीज,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-17,WardOfficePlan,2,5,कोथरूड क्षेत्रीय कार्यालय एकूण बेरीज,,161.0,86.8,42.7,3.5,0.0,64.4,358.4
2016-17,WardOfficePlan,3,6,घोले रोड क्षेत्रीय कार्यालय एकूण बेरीज,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-17,WardOfficePlan,4,5,वारजे कर्वेनगर क्षेत्रीय कार्यालय एकूण बेरीज,,161.0,19.6,14.0,10.5,0.0,75.6,280.7
2016-17,WardOfficePlan,5,5,ढोलेपाटील रोड क्षेत्रीय कार्यालय एकूण बेरीज,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-17,WardOfficePlan,6,6,नगररोड क्षेत्रीय कार्यालय एकूण बेरीज,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-17,WardOfficePlan,7,5,संगमवाडी क्षेत्रीय कार्यालय एकूण बेरीज,,84.0,38.5,17.5,7.0,0.0,146.3,293.3
2016-17,WardOfficePlan,8,6,भवानी पेठ क्षेत्रीय कार्यालय एकूण बेरीज,,119.0,49.0,14.0,14.0,7.0,36.4,239.4
2016-17,WardOfficePlan,9,6,कसबा विश्रामबाग वाडा क्षेत्रीय कार्यालय एकूण बेरीज,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-17,WardOfficePlan,10,5,टिळक रोड क्षेत्रीय कार्यालय एकूण बेरीज,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-17,WardOfficePlan,11,4,सहकारनगर क्षेत्रीय कार्यालय एकूण बेरीज,,45.5,54.6,14.0,0.0,0.0,17.5,131.6
2016-17,WardOfficePlan,12,4,हडपसर क्षेत्रीय कार्यालय एकूण बेरीज,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-17,WardOfficePlan,13,4,बिबवेवाडी क्षेत्रीय कार्यालय एकूण बेरीज,,67.9,91.7,49.0,0.0,0.0,54.6,263.2
2016-17,WardOfficePlan,14,5,धनकवडी क्षेत्रीय कार्यालय एकूण बेरीज,,52.5,24.5,0.0,0.0,0.0,28.0,105.0
2016-17,WardOfficePlan,14,5,कोंढवा वानवडी क्षेत्रीय कार्यालय एकूण बेरीज,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-17,WardOfficeNonPlan,1,5,औंध क्षेत्रीय कार्यालय एकूण बेरीज,,317.0,115.0,149.0,116.0,0.0,108.0,805.0
2016-17,WardOfficeNonPlan,2,5,कोथरूड क्षेत्रीय कार्यालय एकूण बेरीज,,60.0,0.0,36.0,72.0,0.0,70.0,238.0
2016-17,WardOfficeNonPlan,3,6,घोले रोड क्षेत्रीय कार्यालय एकूण बेरीज,,273.0,233.0,145.0,151.0,0.0,135.0,937.0
2016-17,WardOfficeNonPlan,4,5,वारजे कर्वेनगर क्षेत्रीय कार्यालय एकूण बेरीज,,123.0,78.0,72.0,76.0,0.0,142.0,491.0
2016-17,WardOfficeNonPlan,5,5,ढोलेपाटील रोड क्षेत्रीय कार्यालय एकूण बेरीज,,183.0,160.0,243.0,106.0,0.0,175.0,867.0
2016-17,WardOfficeNonPlan,6,6,नगररोड क्षेत्रीय कार्यालय एकूण बेरीज,,387.0,178.0,162.0,66.0,0.0,139.0,932.0
2016-17,WardOfficeNonPlan,7,5,संगमवाडी क्षेत्रीय कार्यालय एकूण बेरीज,,311.0,45.0,91.0,86.0,0.0,60.0,593.0
2016-17,WardOfficeNonPlan,8,6,भवानी पेठ क्षेत्रीय कार्यालय एकूण बेरीज,,78.0,55.0,160.0,175.0,0.0,90.0,558.0
2016-17,WardOfficeNonPlan,9,6,कसबा विश्रामबाग वाडा क्षेत्रीय कार्यालय एकूण बेरीज,,396.0,105.0,92.0,32.0,20.0,255.0,900.0
2016-17,WardOfficeNonPlan,10,5,टिळक रोड क्षेत्रीय कार्यालय एकूण बेरीज,,350.0,152.0,125.0,123.0,0.0,165.0,915.0
2016-17,WardOfficeNonPlan,11,4,सहकारनगर क्षेत्रीय कार्यालय एकूण बेरीज,,75.0,42.0,80.0,115.0,0.0,100.0,412.0
2016-17,WardOfficeNonPlan,12,4,हडपसर क्षेत्रीय कार्यालय एकूण बेरीज,,226.5,235.0,110.5,81.0,0.0,122.0,775.0
2016-17,WardOfficeNonPlan,13,4,बिबवेवाडी क्षेत्रीय कार्यालय एकूण बेरीज,,13.0,20.0,40.0,42.0,0.0,112.0,227.0
2016-17,WardOfficeNonPlan,14,5,धनकवडी क्षेत्रीय कार्यालय एकूण बेरीज,,464.0,90.0,10.0,10.0,0.0,103.0,677.0
2016-17,WardOfficeNonPlan,14,5,कोंढवा वानवडी क्षेत्रीय कार्यालय एकूण बेरीज,,311.0,301.0,121.0,105.0,0.0,325.0,1163.0
2016-17,CitizensPlan,1,औंध क्षेत्रीय कार्यालय एकूण बेरीज,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-17,CitizensPlan,2,कोथरूड क्षेत्रीय कार्यालय एकूण बेरीज,56,,13.3,0.0,0.0,3.5,30.8,103.6,151.2
2016-17,CitizensPlan,3,घोले रोड क्षेत्रीय कार्यालय एकूण बेरीज,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-17,CitizensPlan,4,वारजे कर्वेनगर क्षेत्रीय कार्यालय एकूण बेरीज,35,,25.9,0.0,22.4,0.0,39.2,122.5,210.0
2016-17,CitizensPlan,5,ढोलेपाटील रोड क्षेत्रीय कार्यालय एकूण बेरीज,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-17,CitizensPlan,6,नगररोड क्षेत्रीय कार्यालय एकूण बेरीज,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-17,CitizensPlan,7,संगमवाडी क्षेत्रीय कार्यालय एकूण बेरीज,21,,26.6,7.0,7.0,0.0,7.0,68.6,116.2
2016-17,CitizensPlan,8,भवानी पेठ क्षेत्रीय कार्यालय एकूण बेरीज,30.8,,22.4,14.0,16.1,0.0,3.5,86.8,142.8
2016-17,CitizensPlan,9,कसबा विश्रामबाग वाडा क्षेत्रीय कार्यालय एकूण बेरीज,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-17,CitizensPlan,10,टिळक रोड क्षेत्रीय कार्यालय एकूण बेरीज,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-17,CitizensPlan,11,सहकारनगर क्षेत्रीय कार्यालय एकूण बेरीज,14,,22.4,14.7,11.9,7.0,2.1,72.1,130.2
2016-17,CitizensPlan,12,हडपसर क्षेत्रीय कार्यालय एकूण बेरीज,21,,19.6,10.5,0.0,3.5,7.0,61.6,102.2
2016-17,CitizensPlan,13,बिबवेवाडी क्षेत्रीय कार्यालय एकूण बेरीज,14,,3.5,38.5,3.5,3.5,24.5,87.5,161.0
2016-17,CitizensPlan,14,धनकवडी क्षेत्रीय कार्यालय एकूण बेरीज,21,,23.8,11.2,5.6,3.5,9.8,74.9,128.8
2016-17,CitizensPlan,14,कोंढवा वानवडी क्षेत्रीय कार्यालय एकूण बेरीज,18.199999999999996,,11.2,2.8,4.9,4.2,8.4,49.7,81.2
2016-17,CitizensNonPlan,1,5,औंध क्षेत्रीय कार्यालय एकूण बेरीज,,122.5,12.5,40.0,30.0,5.0,40.0,250.0
2016-17,CitizensNonPlan,2,5,कोथरूड क्षेत्रीय कार्यालय एकूण बेरीज,,28.0,15.0,10.0,20.0,0.0,29.0,102.0
2016-17,CitizensNonPlan,3,6,घोले रोड क्षेत्रीय कार्यालय एकूण बेरीज,,0.0,17.0,10.0,5.0,0.0,0.0,32.0
2016-17,CitizensNonPlan,4,5,वारजे कर्वेनगर क्षेत्रीय कार्यालय एकूण बेरीज,,10.0,5.0,0.0,5.0,0.0,55.0,75.0
2016-17,CitizensNonPlan,5,5,ढोलेपाटील रोड क्षेत्रीय कार्यालय एकूण बेरीज,,54.0,58.0,33.0,60.0,45.0,0.0,250.0
2016-17,CitizensNonPlan,6,6,नगररोड क्षेत्रीय कार्यालय एकूण बेरीज,,90.0,45.0,54.0,53.0,27.0,31.0,300.0
2016-17,CitizensNonPlan,7,5,संगमवाडी क्षेत्रीय कार्यालय एकूण बेरीज,,40.0,10.0,25.0,20.0,0.0,15.0,110.0
2016-17,CitizensNonPlan,8,6,भवानी पेठ क्षेत्रीय कार्यालय एकूण बेरीज,,21.0,13.0,30.0,50.0,0.0,62.0,176.0
2016-17,CitizensNonPlan,9,6,कसबा विश्रामबाग वाडा क्षेत्रीय कार्यालय एकूण बेरीज,,115.0,28.0,34.0,11.0,30.0,82.0,300.0
2016-17,CitizensNonPlan,10,5,टिळक रोड क्षेत्रीय कार्यालय एकूण बेरीज,,77.0,51.0,51.5,12.0,9.0,49.5,250.0
2016-17,CitizensNonPlan,11,4,सहकारनगर क्षेत्रीय कार्यालय एकूण बेरीज,,29.0,8.0,7.0,37.0,3.0,13.0,97.0
2016-17,CitizensNonPlan,12,4,हडपसर क्षेत्रीय कार्यालय एकूण बेरीज,,35.0,20.0,15.0,30.0,5.0,7.0,112.0
2016-17,CitizensNonPlan,13,4,बिबवेवाडी क्षेत्रीय कार्यालय एकूण बेरीज,,5.0,15.0,15.0,10.0,0.0,30.0,75.0
2016-17,CitizensNonPlan,14,5,धनकवडी क्षेत्रीय कार्यालय एकूण बेरीज,,94.0,12.0,0.0,19.0,0.0,18.0,143.0
2016-17,CitizensNonPlan,14,5,कोंढवा वानवडी क्षेत्रीय कार्यालय एकूण बेरीज,,58.0,51.0,18.0,17.0,4.0,56.0,204.0
2017-18,WardOfficePlan,1,5,औंध क्षेत्रीय कार्यालय एकूण बेरीज,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-18,WardOfficePlan,2,5,कोथरूड क्षेत्रीय कार्यालय एकूण बेरीज,,92.0,16.0,16.0,32.0,0.0,72.0,228.0
2017-18,WardOfficePlan,3,6,घोले रोड क्षेत्रीय कार्यालय एकूण बेरीज,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-18,WardOfficePlan,4,5,वारजे कर्वेनगर क्षेत्रीय कार्यालय एकूण बेरीज,,62.4,68.0,12.0,0.0,0.0,103.2,245.6
2017-18,WardOfficePlan,5,5,ढोलेपाटील रोड क्षेत्रीय कार्यालय एकूण बेरीज,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-18,WardOfficePlan,6,6,नगररोड क्षेत्रीय कार्यालय एकूण बेरीज,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-18,WardOfficePlan,7,5,संगमवाडी क्षेत्रीय कार्यालय एकूण बेरीज,,158.4,0.0,16.8,13.6,0.0,60.0,248.8
2017-18,WardOfficePlan,8,6,भवानी पेठ क्षेत्रीय कार्यालय एकूण बेरीज,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-18,WardOfficePlan,9,6,कसबा विश्रामबाग वाडा क्षेत्रीय कार्यालय एकूण बेरीज,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-18,WardOfficePlan,10,5,टिळक रोड क्षेत्रीय कार्यालय एकूण बेरीज,,36.0,0.0,36.0,24.0,0.0,24.0,120.0
2017-18,WardOfficePlan,11,4,सहकारनगर क्षेत्रीय कार्यालय एकूण बेरीज,,64.0,16.0,68.0,56.0,0.0,152.0,356.0
2017-18,WardOfficePlan,12,4,हडपसर क्षेत्रीय कार्यालय एकूण बेरीज,,136.0,0.0,32.0,8.0,0.0,84.0,260.0
2017-18,WardOfficePlan,13,4,बिबवेवाडी क्षेत्रीय कार्यालय एकूण बेरीज,,179.2,43.2,0.0,0.0,0.0,64.8,287.2
2017-18,WardOfficePlan,14,5,धनकवडी क्षेत्रीय कार्यालय एकूण बेरीज,,192.0,8.0,88.0,0.0,0.0,8.0,296.0
2017-18,WardOfficePlan,14,5,कोंढवा वानवडी क्षेत्रीय कार्यालय एकूण बेरीज,,23.2,0.0,4.8,0.0,0.0,0.0,28.0
2017-18,WardOfficeNonPlan,1,5,औंध क्षेत्रीय कार्यालय एकूण बेरीज,,228.8,88.0,75.2,53.6,0.0,154.4,600.0
2017-18,WardOfficeNonPlan,2,5,कोथरूड क्षेत्रीय कार्यालय एकूण बेरीज,,98.4,59.0,56.8,37.6,0.0,120.0,371.8
2017-18,WardOfficeNonPlan,3,6,घोले रोड क्षेत्रीय कार्यालय एकूण बेरीज,,228.0,96.0,96.0,168.0,0.0,132.0,720.0
2017-18,WardOfficeNonPlan,4,5,वारजे कर्वेनगर क्षेत्रीय कार्यालय एकूण बेरीज,,141.6,56.0,12.0,20.8,0.0,124.0,354.4
2017-18,WardOfficeNonPlan,5,5,ढोलेपाटील रोड क्षेत्रीय कार्यालय एकूण बेरीज,,137.6,62.4,164.8,96.0,0.0,139.2,600.0
2017-18,WardOfficeNonPlan,6,6,नगररोड क्षेत्रीय कार्यालय एकूण बेरीज,,311.2,48.0,52.0,54.4,0.0,254.4,720.0
2017-18,WardOfficeNonPlan,7,5,संगमवाडी क्षेत्रीय कार्यालय एकूण बेरीज,,80.8,80.0,55.2,28.0,0.0,107.0,351.0
2017-18,WardOfficeNonPlan,8,6,भवानी पेठ क्षेत्रीय कार्यालय एकूण बेरीज,,288.0,80.0,76.0,68.0,16.0,192.0,720.0
2017-18,WardOfficeNonPlan,9,6,कसबा विश्रामबाग वाडा क्षेत्रीय कार्यालय एकूण बेरीज,,416.0,16.0,88.0,16.0,0.0,184.0,720.0
2017-18,WardOfficeNonPlan,10,5,टिळक रोड क्षेत्रीय कार्यालय एकूण बेरीज,,156.0,93.6,86.4,44.0,8.0,92.0,480.0
2017-18,WardOfficeNonPlan,11,4,सहकारनगर क्षेत्रीय कार्यालय एकूण बेरीज,,16.0,40.0,8.0,28.0,0.0,32.0,124.0
2017-18,WardOfficeNonPlan,12,4,हडपसर क्षेत्रीय कार्यालय एकूण बेरीज,,8.0,80.0,40.0,24.0,0.0,68.0,220.0
2017-18,WardOfficeNonPlan,13,4,बिबवेवाडी क्षेत्रीय कार्यालय एकूण बेरीज,,52.8,28.8,20.8,7.2,0.0,83.2,192.8
2017-18,WardOfficeNonPlan,14,5,धनकवडी क्षेत्रीय कार्यालय एकूण बेरीज,,84.8,73.6,36.0,0.0,0.0,109.6,304.0
2017-18,WardOfficeNonPlan,14,5,कोंढवा वानवडी क्षेत्रीय कार्यालय एकूण बेरीज,,241.6,157.6,89.6,28.0,0.0,175.2,692.0
2017-18,CitizensPlan,1,औंध क्षेत्रीय कार्यालय एकूण बेरीज,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-18,CitizensPlan,2,कोथरूड क्षेत्रीय कार्यालय एकूण बेरीज,41,,36.0,5.0,0.0,0.0,32.0,114.0,187.0
2017-18,CitizensPlan,3,घोले रोड क्षेत्रीय कार्यालय एकूण बेरीज,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-18,CitizensPlan,4,वारजे कर्वेनगर क्षेत्रीय कार्यालय एकूण बेरीज,59,,38.0,20.0,5.0,0.0,40.0,162.0,265.0
2017-18,CitizensPlan,5,ढोलेपाटील रोड क्षेत्रीय कार्यालय एकूण बेरीज,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-18,CitizensPlan,6,नगररोड क्षेत्रीय कार्यालय एकूण बेरीज,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-18,CitizensPlan,7,संगमवाडी क्षेत्रीय कार्यालय एकूण बेरीज,35,,36.0,20.0,15.0,0.0,5.0,111.0,187.0
2017-18,CitizensPlan,8,भवानी पेठ क्षेत्रीय कार्यालय एकूण बेरीज,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-18,CitizensPlan,9,कसबा विश्रामबाग वाडा क्षेत्रीय कार्यालय एकूण बेरीज,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-18,CitizensPlan,10,टिळक रोड क्षेत्रीय कार्यालय एकूण बेरीज,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-18,CitizensPlan,11,सहकारनगर क्षेत्रीय कार्यालय एकूण बेरीज,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-18,CitizensPlan,12,हडपसर क्षेत्रीय कार्यालय एकूण बेरीज,45,,25.0,25.0,0.0,5.0,15.0,115.0,185.0
2017-18,CitizensPlan,13,बिबवेवाडी क्षेत्रीय कार्यालय एकूण बेरीज,70,,10.0,65.0,10.0,5.0,40.0,200.0,330.0
2017-18,CitizensPlan,14,धनकवडी क्षेत्रीय कार्यालय एकूण बेरीज,8,,12.0,40.0,0.0,0.0,0.0,60.0,112.0
2017-18,CitizensPlan,14,कोंढवा वानवडी क्षेत्रीय कार्यालय एकूण बेरीज,25,,3.0,9.0,2.0,3.0,0.0,42.0,59.0
2017-18,CitizensNonPlan,1,5,औंध क्षेत्रीय कार्यालय एकूण बेरीज,,78.0,24.0,54.0,30.0,18.0,46.0,250.0
2017-18,CitizensNonPlan,2,5,कोथरूड क्षेत्रीय कार्यालय एकूण बेरीज,,38.0,16.0,29.0,8.0,0.0,45.0,136.0
2017-18,CitizensNonPlan,3,6,घोले रोड क्षेत्रीय कार्यालय एकूण बेरीज,,82.0,37.0,31.0,42.0,0.0,108.0,300.0
2017-18,CitizensNonPlan,4,5,वारजे कर्वेनगर क्षेत्रीय कार्यालय एकूण बेरीज,,54.0,14.0,5.0,5.0,0.0,10.0,88.0
2017-18,CitizensNonPlan,5,5,ढोलेपाटील रोड क्षेत्रीय कार्यालय एकूण बेरीज,,70.5,25.0,43.25,55.25,9.0,47.0,250.0
2017-18,CitizensNonPlan,6,6,नगररोड क्षेत्रीय कार्यालय एकूण बेरीज,,105.0,25.0,55.0,10.0,20.0,85.0,300.0
2017-18,CitizensNonPlan,7,5,संगमवाडी क्षेत्रीय कार्यालय एकूण बेरीज,,50.0,7.0,10.0,15.0,0.0,40.0,122.0
2017-18,CitizensNonPlan,8,6,भवानी पेठ क्षेत्रीय कार्यालय एकूण बेरीज,,57.0,35.0,24.0,76.0,15.0,93.0,300.0
2017-18,CitizensNonPlan,9,6,कसबा विश्रामबाग वाडा क्षेत्रीय कार्यालय एकूण बेरीज,,127.0,29.0,54.0,8.0,15.0,67.0,300.0
2017-18,CitizensNonPlan,10,5,टिळक रोड क्षेत्रीय कार्यालय एकूण बेरीज,,96.0,49.0,22.0,41.0,12.0,30.0,250.0
2017-18,CitizensNonPlan,11,4,सहकारनगर क्षेत्रीय कार्यालय एकूण बेरीज,,91.5,0.0,5.0,11.5,0.0,66.0,174.0
2017-18,CitizensNonPlan,12,4,हडपसर क्षेत्रीय कार्यालय एकूण बेरीज,,20.0,25.0,10.0,20.0,0.0,10.0,85.0
2017-18,CitizensNonPlan,13,4,बिबवेवाडी क्षेत्रीय कार्यालय एकूण बेरीज,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-18,CitizensNonPlan,14,5,धनकवडी क्षेत्रीय कार्यालय एकूण बेरीज,,105.0,39.0,8.0,6.0,5.0,27.0,190.0
2017-18,CitizensNonPlan,14,5,कोंढवा वानवडी क्षेत्रीय कार्यालय एकूण बेरीज,,124.0,30.0,14.0,11.0,8.0,51.0,238.0
2018-19,WardOfficePlan,1,3,नगररोड - वडगावशेरी क्षेत्रीय कार्यालय एकूण बेरीज,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-19,WardOfficePlan,2,3,येरवडा - कळस - धानोरी क्षेत्रीय कार्यालय एकूण बेरीज,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-19,WardOfficePlan,3,2,ढोलेपाटील क्षेत्रीय कार्यालय एकूण बेरीज,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-19,WardOfficePlan,4,2,औंध - बाणेर क्षेत्रीय कार्यालय एकूण बेरीज,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-19,WardOfficePlan,5,2,शिवाजीनगर - घोले रोड क्षेत्रीय कार्यालय एकूण बेरीज,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-19,WardOfficePlan,6,3,कोथरूड - बावधन क्षेत्रीय कार्यालय एकूण बेरीज,,121.25,20.0,20.0,25.0,0.0,63.0,249.25
2018-19,WardOfficePlan,7,3,धनकवडी - सहकारनगर क्षेत्रीय कार्यालय एकूण बेरीज,,40.0,23.0,7.5,7.0,0.0,20.0,97.5
2018-19,WardOfficePlan,8,3,सिंहगड रोड क्षेत्रीय कार्यालय एकूण बेरीज,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-19,WardOfficePlan,9,3,वारजे - कर्वेनगर क्षेत्रीय कार्यालय एकूण बेरीज,,100.0,5.0,15.0,15.0,0.0,35.0,170.0
2018-19,WardOfficePlan,10,3,हडपसर - मुंढवा क्षेत्रीय कार्यालय एकूण बेरीज,,20.0,17.5,0.0,0.0,0.0,30.0,67.5
2018-19,WardOfficePlan,11,3,वानवडी - रामटेकडी क्षेत्रीय कार्यालय एकूण बेरीज,,30.25,0.0,0.0,0.0,0.0,14.0,44.25
2018-19,WardOfficePlan,12,2,कोंढवा - येवलेवाडी क्षेत्रीय कार्यालय एकूण बेरीज,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-19,WardOfficePlan,13,3,कसबा - विश्रामबागवाडा क्षेत्रीय कार्यालय एकूण बेरीज,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-19,WardOfficePlan,14,3,भवानी पेठ क्षेत्रीय कार्यालय एकूण बेरीज,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-19,WardOfficePlan,15,3,बिबवेवाडी क्षेत्रीय कार्यालय एकूण बेरीज,,158.5,17.5,18.5,15.0,0.0,23.0,232.5
2018-19,WardOfficeNonPlan,1,3,नगररोड - वडगावशेरी क्षेत्रीय कार्यालय एकूण बेरीज,,190.0,40.0,37.5,22.5,0.0,160.0,450.0
2018-19,WardOfficeNonPlan,2,3,येरवडा - कळस - धानोरी क्षेत्रीय कार्यालय एकूण बेरीज,,112.0,85.0,123.0,30.0,10.0,90.0,450.0
2018-19,WardOfficeNonPlan,3,2,ढोलेपाटील क्षेत्रीय कार्यालय एकूण बेरीज,,85.0,52.5,102.5,37.5,3.0,20.0,300.5
2018-19,WardOfficeNonPlan,4,2,औंध - बाणेर क्षेत्रीय कार्यालय एकूण बेरीज,,102.5,26.5,51.0,60.0,0.0,60.0,300.0
2018-19,WardOfficeNonPlan,5,2,शिवाजीनगर - घोले रोड क्षेत्रीय कार्यालय एकूण बेरीज,,30.0,150.0,20.0,15.0,0.0,35.0,250.0
2018-19,WardOfficeNonPlan,6,3,कोथरूड - बावधन क्षेत्रीय कार्यालय एकूण बेरीज,,35.0,25.0,32.5,37.5,0.0,70.0,200.0
2018-19,WardOfficeNonPlan,7,3,धनकवडी - सहकारनगर क्षेत्रीय कार्यालय एकूण बेरीज,,175.0,2.5,37.5,50.0,0.0,87.5,352.5
2018-19,WardOfficeNonPlan,8,3,सिंहगड रोड क्षेत्रीय कार्यालय एकूण बेरीज,,236.5,33.5,22.5,58.0,0.0,100.0,450.5
2018-19,WardOfficeNonPlan,9,3,वारजे - कर्वेनगर क्षेत्रीय कार्यालय एकूण बेरीज,,80.5,54.5,18.5,29.0,0.0,97.5,280.0
2018-19,WardOfficeNonPlan,10,3,हडपसर - मुंढवा क्षेत्रीय कार्यालय एकूण बेरीज,,145.0,57.5,80.0,25.0,0.0,75.0,382.5
2018-19,WardOfficeNonPlan,11,3,वानवडी - रामटेकडी क्षेत्रीय कार्यालय एकूण बेरीज,,178.5,60.0,35.0,12.5,0.0,82.0,368.0
2018-19,WardOfficeNonPlan,12,2,कोंढवा - येवलेवाडी क्षेत्रीय कार्यालय एकूण बेरीज,,100.5,22.5,22.5,25.0,0.0,129.5,300.0
2018-19,WardOfficeNonPlan,13,3,कसबा - विश्रामबागवाडा क्षेत्रीय कार्यालय एकूण बेरीज,,122.5,10.0,142.5,80.0,0.0,95.0,450.0
2018-19,WardOfficeNonPlan,14,3,भवानी पेठ क्षेत्रीय कार्यालय एकूण बेरीज,,80.0,60.0,127.5,80.0,0.0,102.5,450.0
2018-19,WardOfficeNonPlan,15,3,बिबवेवाडी क्षेत्रीय कार्यालय एकूण बेरीज,,71.0,40.5,7.5,21.0,0.0,40.0,180.0
2018-19,CitizensPlan,1,नगररोड - वडगावशेरी क्षेत्रीय कार्यालय एकूण बेरीज,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-19,CitizensPlan,2,येरवडा - कळस - धानोरी क्षेत्रीय कार्यालय एकूण बेरीज,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-19,CitizensPlan,3,ढोलेपाटील क्षेत्रीय कार्यालय एकूण बेरीज,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-19,CitizensPlan,4,औंध - बाणेर क्षेत्रीय कार्यालय एकूण बेरीज,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-19,CitizensPlan,5,शिवाजीनगर - घोले रोड क्षेत्रीय कार्यालय एकूण बेरीज,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-19,CitizensPlan,6,कोथरूड - बावधन क्षेत्रीय कार्यालय एकूण बेरीज,74,,25.0,0.0,0.0,0.0,5.0,104.0,134.0
2018-19,CitizensPlan,7,धनकवडी - सहकारनगर क्षेत्रीय कार्यालय एकूण बेरीज,68,,14.0,47.0,7.0,0.0,57.0,193.0,318.0
2018-19,CitizensPlan,8,सिंहगड रोड क्षेत्रीय कार्यालय एकूण बेरीज,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-19,CitizensPlan,9,वारजे - कर्वेनगर क्षेत्रीय कार्यालय एकूण बेरीज,45,,37.0,34.0,0.0,5.0,20.0,141.0,237.0
2018-19,CitizensPlan,10,हडपसर - मुंढवा क्षेत्रीय कार्यालय एकूण बेरीज,77,,33.0,13.0,5.0,20.0,43.0,191.0,305.0
2018-19,CitizensPlan,11,वानवडी - रामटेकडी क्षेत्रीय कार्यालय एकूण बेरीज,27,,12.0,10.0,5.0,5.0,5.0,64.0,101.0
2018-19,CitizensPlan,12,कोंढवा - येवलेवाडी क्षेत्रीय कार्यालय एकूण बेरीज,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-19,CitizensPlan,13,कसबा - विश्रामबागवाडा क्षेत्रीय कार्यालय एकूण बेरीज,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-19,CitizensPlan,14,भवानी पेठ क्षेत्रीय कार्यालय एकूण बेरीज,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-19,CitizensPlan,15,बिबवेवाडी क्षेत्रीय कार्यालय एकूण बेरीज,20,,30.0,0.0,0.0,0.0,5.0,55.0,90.0
2018-19,CitizensNonPlan,1,3,नगररोड - वडगावशेरी क्षेत्रीय कार्यालय एकूण बेरीज,,107.0,38.0,25.0,15.0,22.0,93.0,300.0
2018-19,CitizensNonPlan,2,3,येरवडा - कळस - धानोरी क्षेत्रीय कार्यालय एकूण बेरीज,,99.5,50.5,90.0,10.0,0.0,45.0,295.0
2018-19,CitizensNonPlan,3,2,ढोलेपाटील क्षेत्रीय कार्यालय एकूण बेरीज,,34.5,22.0,33.0,68.0,17.0,25.5,200.0
2018-19,CitizensNonPlan,4,2,औंध - बाणेर क्षेत्रीय कार्यालय एकूण बेरीज,,95.0,5.0,45.0,25.0,5.0,25.0,200.0
