pdf_page,functionary_code,functionary_name,gl_code,cost_centre,work_name,revised_est,budget_est
40,11,Departments related to General Administration and Ward Management,410800300,4090120000,G/North Ward M.C. 100 100 peer/Gllej efJeYeeie,100,100
40,11,Departments related to General Administration and Ward Management,410800300,4100120000,H/East Ward M.C. 1500 1402 S®e/HetJe& efJeYeeie,1500,1402
40,11,Departments related to General Administration and Ward Management,410800300,4110120000,H/West Ward M.C. 100 100 S®e/HeefM®ece efJeYeeie,100,100
40,11,Departments related to General Administration and Ward Management,410800300,4120120000,K/East Ward M.C. 100 100 kesÀ/HetJe& efJeYeeie,100,100
40,11,Departments related to General Administration and Ward Management,410800300,4130120000,K/West Ward M.C. 100 100 kesÀ/HeefM®ece efJeYeeie,100,100
40,11,Departments related to General Administration and Ward Management,410800300,4140120000,P/South Ward M.C. 100 100 Heer/oef#eCe efJeYeeie,100,100
40,11,Departments related to General Administration and Ward Management,410800300,4150120000,P/North Ward M.C. 100 100 Heer/Gllej efJeYeeie,100,100
40,11,Departments related to General Administration and Ward Management,410800300,4160120000,R/South Ward M.C. 100 100 Deej/oef#eCe efJeYeeie,100,100
40,11,Departments related to General Administration and Ward Management,410800300,4170120000,R/North Ward M.C. 100 100 Deej/Gllej efJeYeeie,100,100
40,11,Departments related to General Administration and Ward Management,410800300,4180120000,R/Central Ward M.C. 100 100 Deej/ceO³e efJeYeeie,100,100
40,11,Departments related to General Administration and Ward Management,410800300,4190120000,L Ward M.C. 100 100 Sue efJeYeeie,100,100
40,11,Departments related to General Administration and Ward Management,410800300,4200120000,M/East Ward M.C. 100 100 Sce/HetJe& efJeYeeie,100,100
40,11,Departments related to General Administration and Ward Management,410800300,4210120000,M.C. 100 100 Sce/HeefM®ece efJeYeeie,100,100
40,11,Departments related to General Administration and Ward Management,410800300,4220120000,M.C. 100 100 Sve efJeYeeie,100,100
40,11,Departments related to General Administration and Ward Management,410800300,4230120000,S Ward M.C. 100 100 Sme efJeYeeie,100,100
40,11,Departments related to General Administration and Ward Management,410800300,4240120000,T Ward M.C. 100 100 ìer efJeYeeie,100,100
41,11,Departments related to General Administration and Ward Management,501200005,1000120000,H.O.-M.C. 2270000,2270000,3405000
41,11,Departments related to General Administration and Ward Management,501200006,2001120000,Division-I 10000,10000,10000
41,11,Departments related to General Administration and Ward Management,501200006,2002120000,Division-II 15000,15000,15000
41,11,Departments related to General Administration and Ward Management,501200006,2003120000,Division-III 10000,10000,10000
41,11,Departments related to General Administration and Ward Management,501200006,3001125401,D.M.C.(Zone-I) 5000,5000,5000
41,11,Departments related to General Administration and Ward Management,501200006,3002125401,D.M.C.(Zone-II) 5000,5000,5000
41,11,Departments related to General Administration and Ward Management,501200006,3003125401,D.M.C.(Zone-III) 5000,5000,5000
41,11,Departments related to General Administration and Ward Management,501200006,3004125401,D.M.C.(Zone-IV) 5000,5000,5000
41,11,Departments related to General Administration and Ward Management,501200006,3005125401,D.M.C.(Zone-V) 5000,5000,5000
41,11,Departments related to General Administration and Ward Management,501200006,3006125401,D.M.C.(Zone-VI) 5000,5000,5000
41,11,Departments related to General Administration and Ward Management,501200006,3007125401,D.M.C.(Zone-VII) 5000,5000,5000
43,11,Departments related to General Administration and Ward Management,501200007,4010120000,A Ward 1500,1500,1500
43,11,Departments related to General Administration and Ward Management,501200007,4020120000,B Ward 1500,1500,1500
43,11,Departments related to General Administration and Ward Management,501200007,4030120000,C Ward 1500,1500,1500
43,11,Departments related to General Administration and Ward Management,501200007,4040120000,D Ward 1500,1500,1500
43,11,Departments related to General Administration and Ward Management,501200007,4050120000,E Ward 1500,1500,1500
43,11,Departments related to General Administration and Ward Management,501200007,4060120000,F/South Ward 1500,1500,1500
43,11,Departments related to General Administration and Ward Management,501200007,4070120000,F/North Ward 1500,1500,1500
43,11,Departments related to General Administration and Ward Management,501200007,4080120000,G/South Ward 1500,1500,1500
43,11,Departments related to General Administration and Ward Management,501200007,4090120000,G/North Ward 1500,1500,1500
43,11,Departments related to General Administration and Ward Management,501200007,4100120000,H/East Ward 1500,1500,1500
43,11,Departments related to General Administration and Ward Management,501200007,4110120000,H/West Ward 1500,1500,1500
43,11,Departments related to General Administration and Ward Management,501200007,4120120000,K/East Ward 1500,1500,1500
43,11,Departments related to General Administration and Ward Management,501200007,4130120000,K/West Ward 1500,1500,1500
43,11,Departments related to General Administration and Ward Management,501200007,4140120000,P/South Ward 1500,1500,1500
43,11,Departments related to General Administration and Ward Management,501200007,4150120000,P/North Ward 1500,1500,1500
43,11,Departments related to General Administration and Ward Management,501200007,4160120000,R/South Ward 1500,1500,1500
43,11,Departments related to General Administration and Ward Management,501200007,4170120000,R/North Ward 1500,1500,1500
43,11,Departments related to General Administration and Ward Management,501200007,4180120000,R/Central Ward 1500,1500,1500
43,11,Departments related to General Administration and Ward Management,501200007,4190120000,L Ward 1500,1500,1500
43,11,Departments related to General Administration and Ward Management,501200007,4200120000,M/East Ward 1500,1500,1500
43,11,Departments related to General Administration and Ward Management,501200007,4210120000,M/West Ward 1500,1500,1500
43,11,Departments related to General Administration and Ward Management,501200007,4220120000,N Ward 1500,1500,1500
43,11,Departments related to General Administration and Ward Management,501200007,4230120000,S Ward 1500,1500,1500
43,11,Departments related to General Administration and Ward Management,501200007,4240120000,T Ward 1500,1500,1500
45,11,Departments related to General Administration and Ward Management,501201316,3001125401,D.M.C.(Zone-I) 30000,30000,30000
45,11,Departments related to General Administration and Ward Management,501201316,3002125401,D.M.C.(Zone-II) 30000,30000,30000
45,11,Departments related to General Administration and Ward Management,501201316,3003125401,D.M.C.(Zone-III) 30000,30000,30000
45,11,Departments related to General Administration and Ward Management,501201316,3004125401,D.M.C.(Zone-IV) 30000,30000,30000
45,11,Departments related to General Administration and Ward Management,501201316,3005125401,D.M.C.(Zone-V) 30000,30000,30000
45,11,Departments related to General Administration and Ward Management,501201316,3006125401,D.M.C.(Zone-VI) 30000,30000,30000
45,11,Departments related to General Administration and Ward Management,501201316,3007125401,D.M.C.(Zone-VII) 30000,30000,30000
45,11,Departments related to General Administration and Ward Management,501201568,4010120000,A Ward 5000,5000,5000
45,11,Departments related to General Administration and Ward Management,501201568,4020120000,B Ward 5000,5000,5000
45,11,Departments related to General Administration and Ward Management,501201568,4030120000,C Ward 5000,5000,5000
45,11,Departments related to General Administration and Ward Management,501201568,4040120000,D Ward 5000,5000,5000
45,11,Departments related to General Administration and Ward Management,501201568,4050120000,E Ward 5000,5000,5000
45,11,Departments related to General Administration and Ward Management,501201568,4060120000,F/South Ward 5000,5000,5000
45,11,Departments related to General Administration and Ward Management,501201568,4070120000,F/North Ward 5000,5000,5000
45,11,Departments related to General Administration and Ward Management,501201568,4080120000,G/South Ward 5000,5000,5000
45,11,Departments related to General Administration and Ward Management,501201568,4090120000,G/North Ward 5000,5000,5000
45,11,Departments related to General Administration and Ward Management,501201568,4100120000,H/East Ward 5000,5000,5000
45,11,Departments related to General Administration and Ward Management,501201568,4110120000,H/West Ward 5000,5000,5000
45,11,Departments related to General Administration and Ward Management,501201568,4120120000,K/East Ward 5000,5000,5000
45,11,Departments related to General Administration and Ward Management,501201568,4130120000,K/West Ward 5000,5000,5000
45,11,Departments related to General Administration and Ward Management,501201568,4140120000,P/South Ward 5000,5000,5000
47,11,Departments related to General Administration and Ward Management,501201568,4150120000,P/North Ward 5000,5000,5000
47,11,Departments related to General Administration and Ward Management,501201568,4160120000,R/South Ward 5000,5000,5000
47,11,Departments related to General Administration and Ward Management,501201568,4170120000,R/North Ward 5000,5000,5000
47,11,Departments related to General Administration and Ward Management,501201568,4180120000,R/Central Ward 5000,5000,5000
47,11,Departments related to General Administration and Ward Management,501201568,4190120000,L Ward 5000,5000,5000
47,11,Departments related to General Administration and Ward Management,501201568,4200120000,M/East Ward 5000,5000,5000
47,11,Departments related to General Administration and Ward Management,501201568,4210120000,M/West Ward 5000,5000,5000
47,11,Departments related to General Administration and Ward Management,501201568,4220120000,N Ward 5000,5000,5000
47,11,Departments related to General Administration and Ward Management,501201568,4230120000,S Ward 5000,5000,5000
47,11,Departments related to General Administration and Ward Management,501201568,4240120000,T Ward 5000,5000,5000
47,11,Departments related to General Administration and Ward Management,501203001,4170120000,Unforeseen Expenses Const. - 001 6000,6000,6000
47,11,Departments related to General Administration and Ward Management,501203002,4170120000,Unforeseen Expenses Const. - 002 6000,6000,6000
47,11,Departments related to General Administration and Ward Management,501203003,4170120000,Unforeseen Expenses Const. - 003 6000,6000,6000
47,11,Departments related to General Administration and Ward Management,501203004,4170120000,Unforeseen Expenses Const. - 004 6000,6000,6000
47,11,Departments related to General Administration and Ward Management,501203005,4170120000,Unforeseen Expenses Const. - 005 6000,6000,6000
47,11,Departments related to General Administration and Ward Management,501203006,4170120000,Unforeseen Expenses Const. - 006 6000,6000,6000
47,11,Departments related to General Administration and Ward Management,501203007,4170120000,Unforeseen Expenses Const. - 007 6000,6000,6000
47,11,Departments related to General Administration and Ward Management,501203008,4170120000,Unforeseen Expenses Const. - 008 6000,6000,6000
47,11,Departments related to General Administration and Ward Management,501203009,4180120000,Unforeseen Expenses Const. - 009 6000,6000,6000
47,11,Departments related to General Administration and Ward Management,501203010,4180120000,Unforeseen Expenses Const. - 010 6000,6000,6000
47,11,Departments related to General Administration and Ward Management,501203011,4180120000,Unforeseen Expenses Const. - 011 6000,6000,6000
47,11,Departments related to General Administration and Ward Management,501203012,4180120000,Unforeseen Expenses Const. - 012 6000,6000,6000
47,11,Departments related to General Administration and Ward Management,501203013,4180120000,Unforeseen Expenses Const. - 013 6000,6000,6000
47,11,Departments related to General Administration and Ward Management,501203014,4180120000,6000,6000,6000
49,11,Departments related to General Administration and Ward Management,501203015,4180120000,Unforeseen Expenses Const. - 015 6000,6000,6000
49,11,Departments related to General Administration and Ward Management,501203016,4180120000,Unforeseen Expenses Const. - 016 6000,6000,6000
49,11,Departments related to General Administration and Ward Management,501203017,4180120000,Unforeseen Expenses Const. - 017 6000,6000,6000
49,11,Departments related to General Administration and Ward Management,501203018,4180120000,Unforeseen Expenses Const. - 018 6000,6000,6000
49,11,Departments related to General Administration and Ward Management,501203019,4160120000,Unforeseen Expenses Const. - 019 6000,6000,6000
49,11,Departments related to General Administration and Ward Management,501203020,4160120000,Unforeseen Expenses Const. - 020 6000,6000,6000
49,11,Departments related to General Administration and Ward Management,501203021,4160120000,Unforeseen Expenses Const. - 021 6000,6000,6000
49,11,Departments related to General Administration and Ward Management,501203022,4160120000,6000,6000,6000
49,11,Departments related to General Administration and Ward Management,501203023,4160120000,Unforeseen Expenses Const. - 023 6000,6000,6000
49,11,Departments related to General Administration and Ward Management,501203024,4160120000,Unforeseen Expenses Const. - 024 6000,6000,6000
49,11,Departments related to General Administration and Ward Management,501203025,4160120000,Unforeseen Expenses Const. - 025 6000,6000,6000
49,11,Departments related to General Administration and Ward Management,501203026,4160120000,Unforeseen Expenses Const. - 026 6000,6000,6000
49,11,Departments related to General Administration and Ward Management,501203027,4160120000,Unforeseen Expenses Const. - 027 6000,6000,6000
49,11,Departments related to General Administration and Ward Management,501203028,4160120000,Unforeseen Expenses Const. - 028 6000,6000,6000
49,11,Departments related to General Administration and Ward Management,501203029,4160120000,Unforeseen Expenses Const. - 029 6000,6000,6000
49,11,Departments related to General Administration and Ward Management,501203030,4160120000,Unforeseen Expenses Const. - 030 6000,6000,6000
49,11,Departments related to General Administration and Ward Management,501203031,4160120000,Unforeseen Expenses Const. - 031 6000,6000,6000
49,11,Departments related to General Administration and Ward Management,501203032,4150120000,Unforeseen Expenses Const. - 032 6000,6000,6000
49,11,Departments related to General Administration and Ward Management,501203033,4150120000,Unforeseen Expenses Const. - 033 6000,6000,6000
49,11,Departments related to General Administration and Ward Management,501203034,4150120000,Unforeseen Expenses Const. - 034 6000,6000,6000
49,11,Departments related to General Administration and Ward Management,501203035,4150120000,Unforeseen Expenses Const. - 035 6000,6000,6000
49,11,Departments related to General Administration and Ward Management,501203036,4150120000,Unforeseen Expenses Const. - 036 6000,6000,6000
49,11,Departments related to General Administration and Ward Management,501203037,4150120000,Unforeseen Expenses Const. - 037 6000,6000,6000
49,11,Departments related to General Administration and Ward Management,501203038,4150120000,Unforeseen Expenses Const. - 038 6000,6000,6000
49,11,Departments related to General Administration and Ward Management,501203039,4150120000,Unforeseen Expenses Const. - 039 6000,6000,6000
51,11,Departments related to General Administration and Ward Management,501203040,4150120000,Unforeseen Expenses Const. - 040 6000,6000,6000
51,11,Departments related to General Administration and Ward Management,501203041,4150120000,Unforeseen Expenses Const. - 041 6000,6000,6000
51,11,Departments related to General Administration and Ward Management,501203042,4150120000,Unforeseen Expenses Const. - 042 6000,6000,6000
51,11,Departments related to General Administration and Ward Management,501203043,4150120000,Unforeseen Expenses Const. - 043 6000,6000,6000
51,11,Departments related to General Administration and Ward Management,501203044,4150120000,Unforeseen Expenses Const. - 044 6000,6000,6000
51,11,Departments related to General Administration and Ward Management,501203045,4150120000,Unforeseen Expenses Const. - 045 6000,6000,6000
51,11,Departments related to General Administration and Ward Management,501203046,4150120000,Unforeseen Expenses Const. - 046 6000,6000,6000
51,11,Departments related to General Administration and Ward Management,501203047,4150120000,6000,6000,6000
51,11,Departments related to General Administration and Ward Management,501203048,4150120000,Unforeseen Expenses Const. - 048 6000,6000,6000
51,11,Departments related to General Administration and Ward Management,501203049,4150120000,Unforeseen Expenses Const. - 049 6000,6000,6000
51,11,Departments related to General Administration and Ward Management,501203050,4140120000,Unforeseen Expenses Const. - 050 6000,6000,6000
51,11,Departments related to General Administration and Ward Management,501203051,4140120000,Unforeseen Expenses Const. - 051 6000,6000,6000
51,11,Departments related to General Administration and Ward Management,501203052,4140120000,Unforeseen Expenses Const. - 052 6000,6000,6000
51,11,Departments related to General Administration and Ward Management,501203053,4140120000,Unforeseen Expenses Const. - 053 6000,6000,6000
51,11,Departments related to General Administration and Ward Management,501203054,4140120000,Unforeseen Expenses Const. - 054 6000,6000,6000
51,11,Departments related to General Administration and Ward Management,501203055,4140120000,Unforeseen Expenses Const. - 055 6000,6000,6000
51,11,Departments related to General Administration and Ward Management,501203056,4140120000,Unforeseen Expenses Const. - 056 6000,6000,6000
51,11,Departments related to General Administration and Ward Management,501203057,4140120000,Unforeseen Expenses Const. - 057 6000,6000,6000
51,11,Departments related to General Administration and Ward Management,501203058,4140120000,Unforeseen Expenses Const. - 058 6000,6000,6000
51,11,Departments related to General Administration and Ward Management,501203059,4130120000,Unforeseen Expenses Const. - 059 6000,6000,6000
51,11,Departments related to General Administration and Ward Management,501203060,4130120000,Unforeseen Expenses Const. - 060 6000,6000,6000
51,11,Departments related to General Administration and Ward Management,501203061,4130120000,Unforeseen Expenses Const. - 061 6000,6000,6000
51,11,Departments related to General Administration and Ward Management,501203062,4130120000,Unforeseen Expenses Const. - 062 6000,6000,6000
51,11,Departments related to General Administration and Ward Management,501203063,4130120000,Unforeseen Expenses Const. - 063 6000,6000,6000
51,11,Departments related to General Administration and Ward Management,501203064,4130120000,Unforeseen Expenses Const. - 064 6000,6000,6000
53,11,Departments related to General Administration and Ward Management,501203065,4130120000,Unforeseen Expenses Const. - 065 6441,6441,6000
53,11,Departments related to General Administration and Ward Management,501203066,4130120000,Unforeseen Expenses Const. - 066 6000,6000,6000
53,11,Departments related to General Administration and Ward Management,501203067,4130120000,Unforeseen Expenses Const. - 067 6000,6000,6000
53,11,Departments related to General Administration and Ward Management,501203068,4130120000,Unforeseen Expenses Const. - 068 6000,6000,6000
53,11,Departments related to General Administration and Ward Management,501203069,4130120000,Unforeseen Expenses Const. - 069 6000,6000,6000
53,11,Departments related to General Administration and Ward Management,501203070,4130120000,Unforeseen Expenses Const. - 070 6000,6000,6000
53,11,Departments related to General Administration and Ward Management,501203071,4130120000,Unforeseen Expenses Const. - 071 6000,6000,6000
53,11,Departments related to General Administration and Ward Management,501203072,4120120000,6000,6000,6000
53,11,Departments related to General Administration and Ward Management,501203073,4120120000,Unforeseen Expenses Const. - 073 6000,6000,6000
53,11,Departments related to General Administration and Ward Management,501203074,4120120000,Unforeseen Expenses Const. - 074 6000,6000,6000
53,11,Departments related to General Administration and Ward Management,501203075,4120120000,Unforeseen Expenses Const. - 075 6000,6000,6000
53,11,Departments related to General Administration and Ward Management,501203076,4120120000,Unforeseen Expenses Const. - 076 6000,6000,6000
53,11,Departments related to General Administration and Ward Management,501203077,4120120000,Unforeseen Expenses Const. - 077 6000,6000,6000
53,11,Departments related to General Administration and Ward Management,501203078,4120120000,Unforeseen Expenses Const. - 078 6000,6000,6000
53,11,Departments related to General Administration and Ward Management,501203079,4120120000,Unforeseen Expenses Const. - 079 6000,6000,6000
53,11,Departments related to General Administration and Ward Management,501203080,4120120000,Unforeseen Expenses Const. - 080 6000,6000,6000
53,11,Departments related to General Administration and Ward Management,501203081,4120120000,Unforeseen Expenses Const. - 081 6000,6000,6000
53,11,Departments related to General Administration and Ward Management,501203082,4120120000,Unforeseen Expenses Const. - 082 6000,6000,6000
53,11,Departments related to General Administration and Ward Management,501203083,4120120000,Unforeseen Expenses Const. - 083 6000,6000,6000
53,11,Departments related to General Administration and Ward Management,501203084,4120120000,Unforeseen Expenses Const. - 084 6000,6000,6000
53,11,Departments related to General Administration and Ward Management,501203085,4120120000,Unforeseen Expenses Const. - 085 6000,6000,6000
53,11,Departments related to General Administration and Ward Management,501203086,4120120000,Unforeseen Expenses Const. - 086 6000,6000,6000
53,11,Departments related to General Administration and Ward Management,501203087,4100120000,Unforeseen Expenses Const. - 087 6000,6000,6000
53,11,Departments related to General Administration and Ward Management,501203088,4100120000,Unforeseen Expenses Const. - 088 6000,6000,6000
53,11,Departments related to General Administration and Ward Management,501203089,4100120000,Unforeseen Expenses Const. - 089 6000,6000,6000
55,11,Departments related to General Administration and Ward Management,501203090,4100120000,Unforeseen Expenses Const. - 090 6000,6000,6000
55,11,Departments related to General Administration and Ward Management,501203091,4100120000,Unforeseen Expenses Const. - 091 6000,6000,6000
55,11,Departments related to General Administration and Ward Management,501203092,4100120000,Unforeseen Expenses Const. - 092 6000,6000,6000
55,11,Departments related to General Administration and Ward Management,501203093,4100120000,Unforeseen Expenses Const. - 093 6000,6000,6000
55,11,Departments related to General Administration and Ward Management,501203094,4100120000,Unforeseen Expenses Const. - 094 6000,6000,6000
55,11,Departments related to General Administration and Ward Management,501203095,4100120000,Unforeseen Expenses Const. - 095 6000,6000,6000
55,11,Departments related to General Administration and Ward Management,501203096,4100120000,Unforeseen Expenses Const. - 096 6000,6000,6000
55,11,Departments related to General Administration and Ward Management,501203097,4110120000,6000,6000,6000
55,11,Departments related to General Administration and Ward Management,501203098,4110120000,Unforeseen Expenses Const. - 098 6000,6000,6000
55,11,Departments related to General Administration and Ward Management,501203099,4110120000,Unforeseen Expenses Const. - 099 6000,6000,6000
55,11,Departments related to General Administration and Ward Management,501203100,4110120000,Unforeseen Expenses Const. - 100 6000,6000,6000
55,11,Departments related to General Administration and Ward Management,501203101,4110120000,Unforeseen Expenses Const. - 101 6000,6000,6000
55,11,Departments related to General Administration and Ward Management,501203102,4110120000,Unforeseen Expenses Const. - 102 6000,6000,6000
55,11,Departments related to General Administration and Ward Management,501203103,4240120000,Unforeseen Expenses Const. - 103 6000,6000,6000
55,11,Departments related to General Administration and Ward Management,501203104,4240120000,Unforeseen Expenses Const. - 104 6000,6000,6000
55,11,Departments related to General Administration and Ward Management,501203105,4240120000,Unforeseen Expenses Const. - 105 6000,6000,6000
55,11,Departments related to General Administration and Ward Management,501203106,4240120000,Unforeseen Expenses Const. - 106 6000,6000,6000
55,11,Departments related to General Administration and Ward Management,501203107,4240120000,Unforeseen Expenses Const. - 107 6000,6000,6000
55,11,Departments related to General Administration and Ward Management,501203108,4240120000,Unforeseen Expenses Const. - 108 6000,6000,6000
55,11,Departments related to General Administration and Ward Management,501203109,4230120000,Unforeseen Expenses Const. - 109 6000,6000,6000
55,11,Departments related to General Administration and Ward Management,501203110,4230120000,Unforeseen Expenses Const. - 110 6000,6000,6000
55,11,Departments related to General Administration and Ward Management,501203111,4230120000,Unforeseen Expenses Const. - 111 6000,6000,6000
55,11,Departments related to General Administration and Ward Management,501203112,4230120000,Unforeseen Expenses Const. - 112 6000,6000,6000
55,11,Departments related to General Administration and Ward Management,501203113,4230120000,Unforeseen Expenses Const. - 113 6000,6000,6000
55,11,Departments related to General Administration and Ward Management,501203114,4230120000,Unforeseen Expenses Const. - 114 6000,6000,6000
57,11,Departments related to General Administration and Ward Management,501203115,4230120000,Unforeseen Expenses Const. - 115 6000,6000,6000
57,11,Departments related to General Administration and Ward Management,501203116,4230120000,Unforeseen Expenses Const. - 116 6000,6000,6000
57,11,Departments related to General Administration and Ward Management,501203117,4230120000,Unforeseen Expenses Const. - 117 6000,6000,6000
57,11,Departments related to General Administration and Ward Management,501203118,4230120000,Unforeseen Expenses Const. - 118 6000,6000,6000
57,11,Departments related to General Administration and Ward Management,501203119,4230120000,Unforeseen Expenses Const. - 119 6000,6000,6000
57,11,Departments related to General Administration and Ward Management,501203120,4230120000,Unforeseen Expenses Const. - 120 6000,6000,6000
57,11,Departments related to General Administration and Ward Management,501203121,4230120000,Unforeseen Expenses Const. - 121 6000,6000,6000
57,11,Departments related to General Administration and Ward Management,501203122,4230120000,6000,6000,6000
57,11,Departments related to General Administration and Ward Management,501203123,4220120000,Unforeseen Expenses Const. - 123 6000,6000,6000
57,11,Departments related to General Administration and Ward Management,501203124,4220120000,Unforeseen Expenses Const. - 124 6000,6000,6000
57,11,Departments related to General Administration and Ward Management,501203125,4220120000,Unforeseen Expenses Const. - 125 6000,6000,6000
57,11,Departments related to General Administration and Ward Management,501203126,4220120000,Unforeseen Expenses Const. - 126 6000,6000,6000
57,11,Departments related to General Administration and Ward Management,501203127,4220120000,Unforeseen Expenses Const. - 127 6000,6000,6000
57,11,Departments related to General Administration and Ward Management,501203128,4220120000,Unforeseen Expenses Const. - 128 6000,6000,6000
57,11,Departments related to General Administration and Ward Management,501203129,4220120000,Unforeseen Expenses Const. - 129 6000,6000,6000
57,11,Departments related to General Administration and Ward Management,501203130,4220120000,Unforeseen Expenses Const. - 130 6000,6000,6000
57,11,Departments related to General Administration and Ward Management,501203131,4220120000,Unforeseen Expenses Const. - 131 6000,6000,6000
57,11,Departments related to General Administration and Ward Management,501203132,4220120000,Unforeseen Expenses Const. - 132 6000,6000,6000
57,11,Departments related to General Administration and Ward Management,501203133,4220120000,Unforeseen Expenses Const. - 133 6000,6000,6000
57,11,Departments related to General Administration and Ward Management,501203134,4200120000,Unforeseen Expenses Const. - 134 6000,6000,6000
57,11,Departments related to General Administration and Ward Management,501203135,4200120000,Unforeseen Expenses Const. - 135 6000,6000,6000
57,11,Departments related to General Administration and Ward Management,501203136,4200120000,Unforeseen Expenses Const. - 136 6000,6000,6000
57,11,Departments related to General Administration and Ward Management,501203137,4200120000,Unforeseen Expenses Const. - 137 6000,6000,6000
57,11,Departments related to General Administration and Ward Management,501203138,4200120000,Unforeseen Expenses Const. - 138 6000,6000,6000
57,11,Departments related to General Administration and Ward Management,501203139,4200120000,Unforeseen Expenses Const. - 139 6000,6000,6000
59,11,Departments related to General Administration and Ward Management,501203140,4200120000,Unforeseen Expenses Const. - 140 6000,6000,6000
59,11,Departments related to General Administration and Ward Management,501203141,4200120000,Unforeseen Expenses Const. - 141 6000,6000,6000
59,11,Departments related to General Administration and Ward Management,501203142,4200120000,Unforeseen Expenses Const. - 142 6000,6000,6000
59,11,Departments related to General Administration and Ward Management,501203143,4200120000,Unforeseen Expenses Const. - 143 6000,6000,6000
59,11,Departments related to General Administration and Ward Management,501203144,4200120000,Unforeseen Expenses Const. - 144 6000,6000,6000
59,11,Departments related to General Administration and Ward Management,501203145,4200120000,Unforeseen Expenses Const. - 145 6000,6000,6000
59,11,Departments related to General Administration and Ward Management,501203146,4200120000,Unforeseen Expenses Const. - 146 6000,6000,6000
59,11,Departments related to General Administration and Ward Management,501203147,4200120000,6000,6000,6000
59,11,Departments related to General Administration and Ward Management,501203148,4200120000,Unforeseen Expenses Const. - 148 6000,6000,6000
59,11,Departments related to General Administration and Ward Management,501203149,4210120000,Unforeseen Expenses Const. - 149 6000,6000,6000
59,11,Departments related to General Administration and Ward Management,501203150,4210120000,Unforeseen Expenses Const. - 150 6000,6000,6000
59,11,Departments related to General Administration and Ward Management,501203151,4210120000,Unforeseen Expenses Const. - 151 6000,6000,6000
59,11,Departments related to General Administration and Ward Management,501203152,4210120000,Unforeseen Expenses Const. - 152 6000,6000,6000
59,11,Departments related to General Administration and Ward Management,501203153,4210120000,Unforeseen Expenses Const. - 153 6000,6000,6000
59,11,Departments related to General Administration and Ward Management,501203154,4210120000,Unforeseen Expenses Const. - 154 6000,6000,6000
59,11,Departments related to General Administration and Ward Management,501203155,4210120000,Unforeseen Expenses Const. - 155 6000,6000,6000
59,11,Departments related to General Administration and Ward Management,501203156,4190120000,Unforeseen Expenses Const. - 156 6000,6000,6000
59,11,Departments related to General Administration and Ward Management,501203157,4190120000,Unforeseen Expenses Const. - 157 6000,6000,6000
59,11,Departments related to General Administration and Ward Management,501203158,4190120000,Unforeseen Expenses Const. - 158 6000,6000,6000
59,11,Departments related to General Administration and Ward Management,501203159,4190120000,Unforeseen Expenses Const. - 159 6000,6000,6000
59,11,Departments related to General Administration and Ward Management,501203160,4190120000,Unforeseen Expenses Const. - 160 6000,6000,6000
59,11,Departments related to General Administration and Ward Management,501203161,4190120000,Unforeseen Expenses Const. - 161 6000,6000,6000
59,11,Departments related to General Administration and Ward Management,501203162,4190120000,Unforeseen Expenses Const. - 162 6000,6000,6000
59,11,Departments related to General Administration and Ward Management,501203163,4190120000,Unforeseen Expenses Const. - 163 6000,6000,6000
59,11,Departments related to General Administration and Ward Management,501203164,4190120000,Unforeseen Expenses Const. - 164 6000,6000,6000
61,11,Departments related to General Administration and Ward Management,501203165,4190120000,Unforeseen Expenses Const. - 165 6000,6000,6000
61,11,Departments related to General Administration and Ward Management,501203166,4190120000,Unforeseen Expenses Const. - 166 6000,6000,6000
61,11,Departments related to General Administration and Ward Management,501203167,4190120000,Unforeseen Expenses Const. - 167 6000,6000,6000
61,11,Departments related to General Administration and Ward Management,501203168,4190120000,Unforeseen Expenses Const. - 168 6000,6000,6000
61,11,Departments related to General Administration and Ward Management,501203169,4190120000,Unforeseen Expenses Const. - 169 6000,6000,6000
61,11,Departments related to General Administration and Ward Management,501203170,4190120000,Unforeseen Expenses Const. - 170 6000,6000,6000
61,11,Departments related to General Administration and Ward Management,501203171,4190120000,Unforeseen Expenses Const. - 171 6000,6000,6000
61,11,Departments related to General Administration and Ward Management,501203172,4070120000,6000,6000,6000
61,11,Departments related to General Administration and Ward Management,501203173,4070120000,Unforeseen Expenses Const. - 173 6000,6000,6000
61,11,Departments related to General Administration and Ward Management,501203174,4070120000,Unforeseen Expenses Const. - 174 6000,6000,6000
61,11,Departments related to General Administration and Ward Management,501203175,4070120000,Unforeseen Expenses Const. - 175 6000,6000,6000
61,11,Departments related to General Administration and Ward Management,501203176,4070120000,Unforeseen Expenses Const. - 176 6000,6000,6000
61,11,Departments related to General Administration and Ward Management,501203177,4070120000,Unforeseen Expenses Const. - 177 6000,6000,6000
61,11,Departments related to General Administration and Ward Management,501203178,4070120000,Unforeseen Expenses Const. - 178 6000,6000,6000
61,11,Departments related to General Administration and Ward Management,501203179,4070120000,Unforeseen Expenses Const. - 179 6000,6000,6000
61,11,Departments related to General Administration and Ward Management,501203180,4070120000,Unforeseen Expenses Const. - 180 6000,6000,6000
61,11,Departments related to General Administration and Ward Management,501203181,4070120000,Unforeseen Expenses Const. - 181 6000,6000,6000
61,11,Departments related to General Administration and Ward Management,501203182,4090120000,Unforeseen Expenses Const. - 182 6000,6000,6000
