pdf_page,functionary_code,functionary_name,gl_code,cost_centre,work_name,revised_est,budget_est
33,11,Departments related to General Administration and Ward Management,410700100,1000125407,Director (M.E. & M.H.) M.C. 100 100 meb®eeuekeÀ (Jew.efMe.DeeefCe cegK³e ©iCeeue³es),100,100
33,11,Departments related to General Administration and Ward Management,410700100,1000125408,Director (E.S.& P.)-M.C. M.C. 100 100 meb®eeuekeÀ (De.mes. Je He´.) Dee³egkeÌle,100,100
33,11,Departments related to General Administration and Ward Management,410700100,1000125409,D.M.C.(Gen. Admn.) M.C. 100 100 Ghe Dee³egkeÌle (mee.He´.),100,100
33,11,Departments related to General Administration and Ward Management,410700100,1000125410,"DMC (Octroi A & C) M.C. 50 50 Ghe Dee³egkeÌle (pekeÀele, keÀ Je meb.)",50,50
33,11,Departments related to General Administration and Ward Management,410700100,1000125411,D.M.C.(Special) M.C. 50 50 Ghe Dee³egkeÌle (efJeMes<e),50,50
33,11,Departments related to General Administration and Ward Management,410700100,1000125414,D.M.C. (E. & W. M.) M.C. 50 50 Ghe Dee³egkeÌle (He³ee&. DeeefCe keÀ. J³e.),50,50
33,11,Departments related to General Administration and Ward Management,410700100,1000125415,D.M.C.(Hawkers Regulation) M.C. 50 50 Ghe Dee³egkeÌle (HesÀ. efve.),50,50
33,11,Departments related to General Administration and Ward Management,410700100,1000125417,D.M.C.(Vigilance) M.C. 50 50 Ghe Dee³egkeÌle (o#elee),50,50
33,11,Departments related to General Administration and Ward Management,410700100,1000125420,D.M.C.(Environment) M.C. 100 100 Ghe Dee³egkeÌle (He³ee&JejCe),100,100
33,11,Departments related to General Administration and Ward Management,410700100,1000125427,D.M.C.(Garden & Rec.) M.C. ... 50 Ghe Dee³egkeÌle (GÐeeves Je ceveesjbpeve),...,50
33,11,Departments related to General Administration and Ward Management,410700100,1000125428,D.M.C.(C.P.A.) M.C. 50 50 Ghe Dee³egkeÌle (ce. Ke. He´e.),50,50
33,11,Departments related to General Administration and Ward Management,410700100,1000125429,D.M.C.(Public Health) M.C. 50 50 Ghe Dee³egkeÌle (meeJe&peefvekeÀ Deejesi³e),50,50
33,11,Departments related to General Administration and Ward Management,410700100,1000125430,M.C. ...,...,200
33,11,Departments related to General Administration and Ward Management,410700100,1000125433,Citynet Satellite Office M.C. 50 50 efmeìervesì me@ìsueeF&ì keÀe³ee&ue³e,50,50
33,11,Departments related to General Administration and Ward Management,410700100,1000125435,D.M.C. (S.W.M.) M.C. 50 50 GHe Dee³egkeÌle (Ieve keÀ®eje J³eJemLeeHeve),50,50
33,11,Departments related to General Administration and Ward Management,410700100,1000125437,M.C. 1000 1000 S®e.Deej. cee@[³etue ì^sefvebie meWìj,1000,1000
33,11,Departments related to General Administration and Ward Management,410700100,3001125401,D.M.C.(Zone-I) M.C. 50 50 Ghe Dee³egkeÌle (Heefjceb[U-SkeÀ),50,50
33,11,Departments related to General Administration and Ward Management,410700100,3002125401,D.M.C.(Zone-II) M.C. 50 50 Ghe Dee³egkeÌle (Heefjceb[U-oesve),50,50
33,11,Departments related to General Administration and Ward Management,410700100,3003125401,D.M.C.(Zone-III) M.C. 50 50 Ghe Dee³egkeÌle (Heefjceb[U-leerve),50,50
33,11,Departments related to General Administration and Ward Management,410700100,3004125401,D.M.C.(Zone-IV) M.C. 50 50 Ghe Dee³egkeÌle (Heefjceb[U-®eej),50,50
33,11,Departments related to General Administration and Ward Management,410700100,3005125401,D.M.C.(Zone-V) M.C. 50 50 Ghe Dee³egkeÌle (Heefjceb[U-Hee®e),50,50
34,11,Departments related to General Administration and Ward Management,410700100,3006125401,D.M.C.(Zone-VI) M.C. 50 50 Ghe Dee³egkeÌle (Heefjceb[U-mene),50,50
34,11,Departments related to General Administration and Ward Management,410700100,3007125401,D.M.C.(Zone-VII) M.C. 50,50,50
34,11,Departments related to General Administration and Ward Management,410700100,4010120000,A Ward M.C. 100 100 S efJeYeeie,100,100
34,11,Departments related to General Administration and Ward Management,410700100,4020120000,B Ward M.C. 200 200 yeer efJeYeeie,200,200
34,11,Departments related to General Administration and Ward Management,410700100,4030120000,C Ward M.C. 200 200 meer efJeYeeie,200,200
34,11,Departments related to General Administration and Ward Management,410700100,4040120000,D Ward M.C. 100 100 [er efJeYeeie,100,100
34,11,Departments related to General Administration and Ward Management,410700100,4050120000,E Ward M.C. 100 100 F& efJeYeeie,100,100
34,11,Departments related to General Administration and Ward Management,410700100,4060120000,F/South Ward M.C. 150 150 SHeÀ/oef#eCe efJeYeeie,150,150
34,11,Departments related to General Administration and Ward Management,410700100,4070120000,F/North Ward M.C. 500 500 SHeÀ/Gllej efJeYeeie,500,500
34,11,Departments related to General Administration and Ward Management,410700100,4080120000,G/South Ward M.C. 100 100 peer/oef#eCe efJeYeeie,100,100
34,11,Departments related to General Administration and Ward Management,410700100,4090120000,M.C. 100 100 peer/Gllej efJeYeeie,100,100
34,11,Departments related to General Administration and Ward Management,410700100,4100120000,H/East Ward M.C. 100 100 S®e/HetJe& efJeYeeie,100,100
34,11,Departments related to General Administration and Ward Management,410700100,4110120000,H/West Ward M.C. 500 500 S®e/HeefM®ece efJeYeeie,500,500
34,11,Departments related to General Administration and Ward Management,410700100,4120120000,K/East Ward M.C. 100 100 kesÀ/HetJe& efJeYeeie,100,100
34,11,Departments related to General Administration and Ward Management,410700100,4130120000,K/West Ward M.C. 100 100 kesÀ/HeefM®ece efJeYeeie,100,100
34,11,Departments related to General Administration and Ward Management,410700100,4140120000,P/South Ward M.C. 100 100 Heer/oef#eCe efJeYeeie,100,100
34,11,Departments related to General Administration and Ward Management,410700100,4150120000,P/North Ward M.C. 100 100 Heer/Gllej efJeYeeie,100,100
34,11,Departments related to General Administration and Ward Management,410700100,4160120000,R/South Ward M.C. 100 100 Deej/oef#eCe efJeYeeie,100,100
34,11,Departments related to General Administration and Ward Management,410700100,4170120000,R/North Ward M.C. 100 100 Deej/Gllej efJeYeeie,100,100
34,11,Departments related to General Administration and Ward Management,410700100,4180120000,M.C. 100 100 Deej/ceO³e efJeYeeie,100,100
34,11,Departments related to General Administration and Ward Management,410700100,4190120000,L Ward M.C. 100 100 Sue efJeYeeie,100,100
34,11,Departments related to General Administration and Ward Management,410700100,4200120000,M/East Ward M.C. 100 100 Sce/HetJe& efJeYeeie,100,100
34,11,Departments related to General Administration and Ward Management,410700100,4210120000,M/West Ward M.C. 100 100 Sce/HeefM®ece efJeYeeie,100,100
34,11,Departments related to General Administration and Ward Management,410700100,4220120000,N Ward M.C. 100 100 Sve efJeYeeie,100,100
34,11,Departments related to General Administration and Ward Management,410700100,4230120000,S Ward M.C. 100 100 Sme efJeYeeie,100,100
34,11,Departments related to General Administration and Ward Management,410700100,4240120000,T Ward M.C. 100 100 ìer efJeYeeie,100,100
34,11,Departments related to General Administration and Ward Management,410700101,4050120000,E Ward M.C. 100 100 F& efJeYeeie,100,100
35,11,Departments related to General Administration and Ward Management,410700102,1000120000,H.O.-M.C. M.C. 100 100 cegK³e keÀe³ee&ue³e-Dee³egkeÌle,100,100
35,11,Departments related to General Administration and Ward Management,410700102,1000125401,M.C. Office M.C. 50 50 Dee³egkeÌleeb®es keÀe³ee&ue³e,50,50
35,11,Departments related to General Administration and Ward Management,410700102,2001125401,M.C. 40 40 mene.Dee³egkeÌle (Deefleke´ÀceCe efvecet&ueve) Menj,40,40
35,11,Departments related to General Administration and Ward Management,410700102,4030120000,C Ward M.C. 150,150,150
35,11,Departments related to General Administration and Ward Management,410700102,4050120000,E Ward M.C. 50 50 F& efJeYeeie,50,50
35,11,Departments related to General Administration and Ward Management,410700102,4060120000,F/South Ward M.C. 50 50 SHeÀ/oef#eCe efJeYeeie,50,50
35,11,Departments related to General Administration and Ward Management,410700102,4090120000,G/North Ward M.C. 50 50 peer/Gllej efJeYeeie,50,50
35,11,Departments related to General Administration and Ward Management,410700102,4150120000,P/North Ward M.C. 50 50 Heer/Gllej efJeYeeie,50,50
35,11,Departments related to General Administration and Ward Management,410700102,4160120000,R/South Ward M.C. 50 50 Deej/oef#eCe efJeYeeie,50,50
35,11,Departments related to General Administration and Ward Management,410700103,1000120000,H.O.-M.C. M.C. 50 50 cegK³e keÀe³ee&ue³e-Dee³egkeÌle,50,50
35,11,Departments related to General Administration and Ward Management,410700103,1000125401,M.C. Office M.C. 50 50 Dee³egkeÌleeb®es keÀe³ee&ue³e,50,50
35,11,Departments related to General Administration and Ward Management,410700103,1000125437,H. R. Module Training Centre M.C. 300 300 S®e.Deej. cee@[³etue ì^sefvebie meWìj,300,300
35,11,Departments related to General Administration and Ward Management,410700103,2001125401,M.C. 20 20 mene.Dee³egkeÌle (Deefleke´ÀceCe efvecet&ueve) Menj,20,20
35,11,Departments related to General Administration and Ward Management,410700103,4030120000,C Ward M.C. 200 200 meer efJeYeeie,200,200
35,11,Departments related to General Administration and Ward Management,410700103,4050120000,E Ward M.C. 50 50 F& efJeYeeie,50,50
35,11,Departments related to General Administration and Ward Management,410700103,4060120000,F/South Ward M.C. 100 100 SHeÀ/oef#eCe efJeYeeie,100,100
35,11,Departments related to General Administration and Ward Management,410700103,4090120000,G/North Ward M.C. 150 150 peer/Gllej efJeYeeie,150,150
35,11,Departments related to General Administration and Ward Management,410700103,4150120000,P/North Ward M.C. 50 50 Heer/Gllej efJeYeeie,50,50
35,11,Departments related to General Administration and Ward Management,410700103,4160120000,R/South Ward M.C. 50 50 Deej/oef#eCe efJeYeeie,50,50
35,11,Departments related to General Administration and Ward Management,410700103,4190120000,L Ward M.C. 100 100 Sue efJeYeeie,100,100
35,11,Departments related to General Administration and Ward Management,410700104,1000120000,H.O.-M.C. M.C. 100 100 cegK³e keÀe³ee&ue³e-Dee³egkeÌle,100,100
35,11,Departments related to General Administration and Ward Management,410700104,1000125401,M.C. Office M.C. 50 50 Dee³egkeÌleeb®es keÀe³ee&ue³e,50,50
35,11,Departments related to General Administration and Ward Management,410700104,1000125437,H. R. Module Training Centre M.C. 500 500 S®e.Deej. cee@[³etue ì^sefvebie meWìj,500,500
35,11,Departments related to General Administration and Ward Management,410700104,4030120000,C Ward M.C. 450 450 meer efJeYeeie,450,450
36,11,Departments related to General Administration and Ward Management,410700104,4050120000,E Ward M.C. 100,100,100
36,11,Departments related to General Administration and Ward Management,410700104,4060120000,F/South Ward M.C. 100 100 SHeÀ/oef#eCe efJeYeeie,100,100
36,11,Departments related to General Administration and Ward Management,410700104,4090120000,G/North Ward M.C. 100 100 peer/Gllej efJeYeeie,100,100
36,11,Departments related to General Administration and Ward Management,410700104,4150120000,P/North Ward M.C. 50 50 Heer/Gllej efJeYeeie,50,50
36,11,Departments related to General Administration and Ward Management,410700104,4160120000,R/South Ward M.C. 50 50 Deej/oef#eCe efJeYeeie,50,50
36,11,Departments related to General Administration and Ward Management,410700104,4190120000,L Ward M.C. 100 100 Sue efJeYeeie,100,100
36,11,Departments related to General Administration and Ward Management,410700110,4030120000,C Ward M.C. 200 200 meer efJeYeeie,200,200
36,11,Departments related to General Administration and Ward Management,410700200,1000120000,H.O.-M.C. M.C. 10 10 cegK³e keÀe³ee&ue³e-Dee³egkeÌle,10,10
36,11,Departments related to General Administration and Ward Management,410700200,1000125401,M.C. Office M.C. 10 10 Dee³egkeÌleeb®es keÀe³ee&ue³e,10,10
36,11,Departments related to General Administration and Ward Management,410700200,1000125402,A.M.C.(Project)-Office M.C. 25 25 DeefleefjkeÌle Dee³egkeÌle (He´keÀuHe)-keÀe³ee&ue³e,25,25
36,11,Departments related to General Administration and Ward Management,410700200,1000125403,A.M.C.(City)-Office M.C. 25 25 DeefleefjkeÌle Dee³egkeÌle (Menj)-keÀe³ee&ue³e,25,25
36,11,Departments related to General Administration and Ward Management,410700200,1000125404,A.M.C.(W.S.)-Office M.C. 25 25 DeefleefjkeÌle Dee³egkeÌle (He.G.)-keÀe³ee&ue³e,25,25
36,11,Departments related to General Administration and Ward Management,410700200,1000125405,A.M.C.(E.S.)-Office M.C. 25 25 DeefleefjkeÌle Dee³egkeÌle (Het.G.)-keÀe³ee&ue³e,25,25
36,11,Departments related to General Administration and Ward Management,410700200,1000125407,Director (M.E. & M.H.) M.C. 25 25 meb®eeuekeÀ (Jew.efMe.DeeefCe cegK³e ©iCeeue³es),25,25
36,11,Departments related to General Administration and Ward Management,410700200,1000125408,Director (E.S.& P.)-M.C. M.C. 25 25 meb®eeuekeÀ (De.mes. Je He´.) Dee³egkeÌle,25,25
36,11,Departments related to General Administration and Ward Management,410700200,1000125409,D.M.C.(Gen. Admn.) M.C. 25 25 Ghe Dee³egkeÌle (mee.He´.),25,25
36,11,Departments related to General Administration and Ward Management,410700200,1000125410,DMC (Octroi A & C) M.C. 25,25,25
36,11,Departments related to General Administration and Ward Management,410700200,1000125411,D.M.C.(Special) M.C. 25 25 Ghe Dee³egkeÌle (efJeMes<e),25,25
36,11,Departments related to General Administration and Ward Management,410700200,1000125414,D.M.C. (E. & W. M.) M.C. 25 25 Ghe Dee³egkeÌle (He³ee&. DeeefCe keÀ. J³e.),25,25
36,11,Departments related to General Administration and Ward Management,410700200,1000125415,D.M.C.(Hawkers Regulation) M.C. 25 25 Ghe Dee³egkeÌle (HesÀ. efve.),25,25
36,11,Departments related to General Administration and Ward Management,410700200,1000125417,D.M.C.(Vigilance) M.C. 25 25 Ghe Dee³egkeÌle (o#elee),25,25
36,11,Departments related to General Administration and Ward Management,410700200,1000125418,Ch. E. (Vigilance) M.C. 50 50 He´cegKe DeefYe³eblee (o#elee),50,50
36,11,Departments related to General Administration and Ward Management,410700200,1000125420,D.M.C (Environment) M.C. 25 25 Ghe Dee³egkeÌle (He³ee&JejCe),25,25
36,11,Departments related to General Administration and Ward Management,410700200,1000125427,D.M.C.(Garden & Rec.) M.C. ... 25 Ghe Dee³egkeÌle (GÐeeves Je ceveesjbpeve),...,25
36,11,Departments related to General Administration and Ward Management,410700200,1000125428,D.M.C.(C.P.A.) M.C. 25 25 Ghe Dee³egkeÌle (ce. Ke. He´e.),25,25
37,11,Departments related to General Administration and Ward Management,410700200,1000125429,D.M.C.(Public Health.) M.C. 25 25 Ghe Dee³egkeÌle (meeJe&peefvekeÀ Deejesi³e),25,25
37,11,Departments related to General Administration and Ward Management,410700200,1000125434,D.M.C. (Tax Reforms) M.C. 25 25 GHe Dee³egkeÌle (keÀjHe´Ceeueer megOeejCee),25,25
37,11,Departments related to General Administration and Ward Management,410700200,1000125437,H. R. Module Training Centre M.C. 200 200 S®e.Deej. cee@[³etue ì^sefvebie meWìj,200,200
37,11,Departments related to General Administration and Ward Management,410700200,3001125401,D.M.C.(Zone-I) M.C. 25 25 Ghe Dee³egkeÌle (Heefjceb[U-SkeÀ),25,25
37,11,Departments related to General Administration and Ward Management,410700200,3002125401,D.M.C.(Zone-II) M.C. 25 25 Ghe Dee³egkeÌle (Heefjceb[U-oesve),25,25
37,11,Departments related to General Administration and Ward Management,410700200,3003125401,D.M.C.(Zone-III) M.C. 25 25 Ghe Dee³egkeÌle (Heefjceb[U-leerve),25,25
37,11,Departments related to General Administration and Ward Management,410700200,3004125401,D.M.C.(Zone-IV) M.C. 25 25 Ghe Dee³egkeÌle (Heefjceb[U-®eej),25,25
37,11,Departments related to General Administration and Ward Management,410700200,3005125401,D.M.C.(Zone-V) M.C. 25 25 Ghe Dee³egkeÌle (Heefjceb[U-Hee®e),25,25
37,11,Departments related to General Administration and Ward Management,410700200,3006125401,D.M.C.(Zone-VI) M.C. 25 25 Ghe Dee³egkeÌle (Heefjceb[U-mene),25,25
37,11,Departments related to General Administration and Ward Management,410700200,3007125401,D.M.C.(Zone-VII) M.C. 25,25,25
37,11,Departments related to General Administration and Ward Management,410700201,4010120000,A Ward M.C. 20 20 S efJeYeeie,20,20
37,11,Departments related to General Administration and Ward Management,410700201,4020120000,B Ward M.C. 20 20 yeer efJeYeeie,20,20
37,11,Departments related to General Administration and Ward Management,410700201,4030120000,C Ward M.C. 20 20 meer efJeYeeie,20,20
37,11,Departments related to General Administration and Ward Management,410700201,4040120000,D Ward M.C. 20 20 [er efJeYeeie,20,20
37,11,Departments related to General Administration and Ward Management,410700201,4050120000,E Ward M.C. 20 20 F& efJeYeeie,20,20
37,11,Departments related to General Administration and Ward Management,410700201,4060120000,F/South Ward M.C. 20 20 SHeÀ/oef#eCe efJeYeeie,20,20
37,11,Departments related to General Administration and Ward Management,410700201,4070120000,F/North Ward M.C. 20 20 SHeÀ/Gllej efJeYeeie,20,20
37,11,Departments related to General Administration and Ward Management,410700201,4080120000,G/South Ward M.C. 20 20 peer/oef#eCe efJeYeeie,20,20
37,11,Departments related to General Administration and Ward Management,410700201,4090120000,G/North Ward M.C. 20 20 peer/Gllej efJeYeeie,20,20
37,11,Departments related to General Administration and Ward Management,410700201,4100120000,H/East Ward M.C. 20 20 S®e/HetJe& efJeYeeie,20,20
37,11,Departments related to General Administration and Ward Management,410700201,4110120000,H/West Ward M.C. 20 20 S®e/HeefM®ece efJeYeeie,20,20
37,11,Departments related to General Administration and Ward Management,410700201,4120120000,K/East Ward M.C. 20 20 kesÀ/HetJe& efJeYeeie,20,20
37,11,Departments related to General Administration and Ward Management,410700201,4130120000,K/West Ward M.C. 20 20 kesÀ/HeefM®ece efJeYeeie,20,20
37,11,Departments related to General Administration and Ward Management,410700201,4140120000,P/South Ward M.C. 20 20 Heer/oef#eCe efJeYeeie,20,20
37,11,Departments related to General Administration and Ward Management,410700201,4150120000,P/North Ward M.C. 20 20 Heer/Gllej efJeYeeie,20,20
37,11,Departments related to General Administration and Ward Management,410700201,4160120000,R/South Ward M.C. 20 20 Deej/oef#eCe efJeYeeie,20,20
37,11,Departments related to General Administration and Ward Management,410700201,4170120000,M.C. 20 20 Deej/Gllej efJeYeeie,20,20
37,11,Departments related to General Administration and Ward Management,410700201,4180120000,M.C. 20 20 Deej/ceO³e efJeYeeie,20,20
37,11,Departments related to General Administration and Ward Management,410700201,4190120000,L Ward M.C. 20 20 Sue efJeYeeie,20,20
37,11,Departments related to General Administration and Ward Management,410700201,4200120000,M/East Ward M.C. 20 20 Sce/HetJe& efJeYeeie,20,20
37,11,Departments related to General Administration and Ward Management,410700201,4210120000,M/West Ward M.C. 20 20 Sce/HeefM®ece efJeYeeie,20,20
38,11,Departments related to General Administration and Ward Management,410700201,4220120000,N Ward M.C. 20 20 Sve efJeYeeie,20,20
38,11,Departments related to General Administration and Ward Management,410700201,4230120000,S Ward M.C. 20 20 Sme efJeYeeie,20,20
38,11,Departments related to General Administration and Ward Management,410700201,4240120000,T Ward M.C. 20 20 ìer efJeYeeie,20,20
38,11,Departments related to General Administration and Ward Management,410800300,4010120000,A Ward M.C. 100 100 S efJeYeeie,100,100
38,11,Departments related to General Administration and Ward Management,410800300,4020120000,B Ward M.C. 100 100 yeer efJeYeeie,100,100
38,11,Departments related to General Administration and Ward Management,410800300,4030120000,C Ward M.C. 100 100 meer efJeYeeie,100,100
38,11,Departments related to General Administration and Ward Management,410800300,4040120000,D Ward M.C. 100 100 [er efJeYeeie,100,100
38,11,Departments related to General Administration and Ward Management,410800300,4050120000,E Ward M.C. 100 100 F& efJeYeeie,100,100
38,11,Departments related to General Administration and Ward Management,410800300,4060120000,F/South Ward M.C. 100 100 SHeÀ/oef#eCe efJeYeeie,100,100
38,11,Departments related to General Administration and Ward Management,410800300,4070120000,F/North Ward M.C. 100 100 SHeÀ/Gllej efJeYeeie,100,100
38,11,Departments related to General Administration and Ward Management,410800300,4080120000,G/South Ward M.C. 100 100 peer/oef#eCe efJeYeeie,100,100
38,11,Departments related to General Administration and Ward Management,410800300,4090120000,G/North Ward M.C. 100 100 peer/Gllej efJeYeeie,100,100
38,11,Departments related to General Administration and Ward Management,410800300,4100120000,H/East Ward M.C. 1402 1402 S®e/HetJe& efJeYeeie,1402,1402
38,11,Departments related to General Administration and Ward Management,410800300,4110120000,H/West Ward M.C. 100 100 S®e/HeefM®ece efJeYeeie,100,100
38,11,Departments related to General Administration and Ward Management,410800300,4120120000,K/East Ward M.C. 100 100 kesÀ/HetJe& efJeYeeie,100,100
38,11,Departments related to General Administration and Ward Management,410800300,4130120000,K/West Ward M.C. 100 100 kesÀ/HeefM®ece efJeYeeie,100,100
38,11,Departments related to General Administration and Ward Management,410800300,4140120000,P/South Ward M.C. 100 100 Heer/oef#eCe efJeYeeie,100,100
38,11,Departments related to General Administration and Ward Management,410800300,4150120000,P/North Ward M.C. 100 100 Heer/Gllej efJeYeeie,100,100
38,11,Departments related to General Administration and Ward Management,410800300,4160120000,R/South Ward M.C. 100 100 Deej/oef#eCe efJeYeeie,100,100
38,11,Departments related to General Administration and Ward Management,410800300,4170120000,R/North Ward M.C. 100 100 Deej/Gllej efJeYeeie,100,100
38,11,Departments related to General Administration and Ward Management,410800300,4180120000,R/Central Ward M.C. 100 100 Deej/ceO³e efJeYeeie,100,100
38,11,Departments related to General Administration and Ward Management,410800300,4190120000,L Ward M.C. 100 100 Sue efJeYeeie,100,100
38,11,Departments related to General Administration and Ward Management,410800300,4200120000,M/East Ward M.C. 100 100 Sce/HetJe& efJeYeeie,100,100
38,11,Departments related to General Administration and Ward Management,410800300,4210120000,M.C. 100 100 Sce/HeefM®ece efJeYeeie,100,100
38,11,Departments related to General Administration and Ward Management,410800300,4220120000,M.C. 100 100 Sve efJeYeeie,100,100
38,11,Departments related to General Administration and Ward Management,410800300,4230120000,S Ward M.C. 100 100 Sme efJeYeeie,100,100
38,11,Departments related to General Administration and Ward Management,410800300,4240120000,T Ward M.C. 100 100 ìer efJeYeeie,100,100
39,11,Departments related to General Administration and Ward Management,501200005,1000120000,H.O. 3405000,3405000,2270000
39,11,Departments related to General Administration and Ward Management,501200006,2001120000,Division-I 10000,10000,10000
39,11,Departments related to General Administration and Ward Management,501200006,2002120000,Division-II 15000,15000,15000
39,11,Departments related to General Administration and Ward Management,501200006,2003120000,Division-III 10000,10000,10000
39,11,Departments related to General Administration and Ward Management,501200006,3001125401,D.M.C.(Zone-I) 5000,5000,5000
39,11,Departments related to General Administration and Ward Management,501200006,3002125401,D.M.C.(Zone-II) 5000,5000,5000
39,11,Departments related to General Administration and Ward Management,501200006,3003125401,D.M.C.(Zone-III) 5000,5000,5000
39,11,Departments related to General Administration and Ward Management,501200006,3004125401,D.M.C.(Zone-IV) 5000,5000,5000
39,11,Departments related to General Administration and Ward Management,501200006,3005125401,D.M.C.(Zone-V) 5000,5000,5000
39,11,Departments related to General Administration and Ward Management,501200006,3006125401,D.M.C.(Zone-VI) 5000,5000,5000
39,11,Departments related to General Administration and Ward Management,501200006,3007125401,D.M.C.(Zone-VII) 5000,5000,5000
41,11,Departments related to General Administration and Ward Management,501200007,4010120000,A Ward 1000,1000,1500
41,11,Departments related to General Administration and Ward Management,501200007,4020120000,B Ward 1500,1500,1500
41,11,Departments related to General Administration and Ward Management,501200007,4030120000,C Ward 1500,1500,1500
41,11,Departments related to General Administration and Ward Management,501200007,4040120000,D Ward 1500,1500,1500
41,11,Departments related to General Administration and Ward Management,501200007,4050120000,E Ward 1500,1500,1500
41,11,Departments related to General Administration and Ward Management,501200007,4060120000,F/South Ward 1500,1500,1500
41,11,Departments related to General Administration and Ward Management,501200007,4070120000,F/North Ward 1500,1500,1500
41,11,Departments related to General Administration and Ward Management,501200007,4080120000,G/South Ward 1500,1500,1500
41,11,Departments related to General Administration and Ward Management,501200007,4090120000,G/North Ward 1500,1500,1500
41,11,Departments related to General Administration and Ward Management,501200007,4100120000,H/East Ward 1500,1500,1500
41,11,Departments related to General Administration and Ward Management,501200007,4110120000,H/West Ward 1500,1500,1500
41,11,Departments related to General Administration and Ward Management,501200007,4120120000,K/East Ward 1500,1500,1500
41,11,Departments related to General Administration and Ward Management,501200007,4130120000,K/West Ward 1500,1500,1500
41,11,Departments related to General Administration and Ward Management,501200007,4140120000,P/South Ward 1500,1500,1500
41,11,Departments related to General Administration and Ward Management,501200007,4150120000,P/North Ward 1500,1500,1500
41,11,Departments related to General Administration and Ward Management,501200007,4160120000,R/South Ward 1500,1500,1500
41,11,Departments related to General Administration and Ward Management,501200007,4170120000,R/North Ward 1500,1500,1500
41,11,Departments related to General Administration and Ward Management,501200007,4180120000,R/Central Ward 1500,1500,1500
41,11,Departments related to General Administration and Ward Management,501200007,4190120000,L Ward 1500,1500,1500
41,11,Departments related to General Administration and Ward Management,501200007,4200120000,M/East Ward 1500,1500,1500
41,11,Departments related to General Administration and Ward Management,501200007,4210120000,M/West Ward 1500,1500,1500
41,11,Departments related to General Administration and Ward Management,501200007,4220120000,N Ward 1500,1500,1500
41,11,Departments related to General Administration and Ward Management,501200007,4230120000,S Ward 1500,1500,1500
41,11,Departments related to General Administration and Ward Management,501200007,4240120000,T Ward 1500,1500,1500
43,11,Departments related to General Administration and Ward Management,501201316,3001125401,D.M.C.(Zone-I) 30000,30000,30000
43,11,Departments related to General Administration and Ward Management,501201316,3002125401,D.M.C.(Zone-II) 30000,30000,30000
43,11,Departments related to General Administration and Ward Management,501201316,3003125401,D.M.C.(Zone-III) 30000,30000,30000
43,11,Departments related to General Administration and Ward Management,501201316,3004125401,D.M.C.(Zone-IV) 30000,30000,30000
43,11,Departments related to General Administration and Ward Management,501201316,3005125401,D.M.C.(Zone-V) 30000,30000,30000
43,11,Departments related to General Administration and Ward Management,501201316,3006125401,D.M.C.(Zone-VI) 30000,30000,30000
43,11,Departments related to General Administration and Ward Management,501201316,3007125401,D.M.C.(Zone-VII) 30000,30000,30000
43,11,Departments related to General Administration and Ward Management,501201568,4010120000,A Ward 3000,3000,5000
43,11,Departments related to General Administration and Ward Management,501201568,4020120000,B Ward 5000,5000,5000
43,11,Departments related to General Administration and Ward Management,501201568,4030120000,C Ward 5000,5000,5000
43,11,Departments related to General Administration and Ward Management,501201568,4040120000,D Ward 5000,5000,5000
43,11,Departments related to General Administration and Ward Management,501201568,4050120000,E Ward 5000,5000,5000
43,11,Departments related to General Administration and Ward Management,501201568,4060120000,F/South Ward 5000,5000,5000
43,11,Departments related to General Administration and Ward Management,501201568,4070120000,F/North Ward 5000,5000,5000
43,11,Departments related to General Administration and Ward Management,501201568,4080120000,G/South Ward 5000,5000,5000
43,11,Departments related to General Administration and Ward Management,501201568,4090120000,G/North Ward 5000,5000,5000
43,11,Departments related to General Administration and Ward Management,501201568,4100120000,H/East Ward 5000,5000,5000
43,11,Departments related to General Administration and Ward Management,501201568,4110120000,H/West Ward 5000,5000,5000
43,11,Departments related to General Administration and Ward Management,501201568,4120120000,K/East Ward 5000,5000,5000
43,11,Departments related to General Administration and Ward Management,501201568,4130120000,K/West Ward 5000,5000,5000
45,11,Departments related to General Administration and Ward Management,501201568,4140120000,P/South Ward 5000,5000,5000
45,11,Departments related to General Administration and Ward Management,501201568,4150120000,P/North Ward 5000,5000,5000
45,11,Departments related to General Administration and Ward Management,501201568,4160120000,R/South Ward 5000,5000,5000
45,11,Departments related to General Administration and Ward Management,501201568,4170120000,R/North Ward 5000,5000,5000
45,11,Departments related to General Administration and Ward Management,501201568,4180120000,R/Central Ward 5000,5000,5000
45,11,Departments related to General Administration and Ward Management,501201568,4190120000,L Ward 5000,5000,5000
45,11,Departments related to General Administration and Ward Management,501201568,4200120000,M/East Ward 5000,5000,5000
45,11,Departments related to General Administration and Ward Management,501201568,4210120000,M/West Ward 5000,5000,5000
45,11,Departments related to General Administration and Ward Management,501201568,4220120000,N Ward 5000,5000,5000
45,11,Departments related to General Administration and Ward Management,501201568,4230120000,S Ward 5000,5000,5000
45,11,Departments related to General Administration and Ward Management,501201568,4240120000,T Ward 5000,5000,5000
47,11,Departments related to General Administration and Ward Management,501203001,4170120000,Unforeseen Expenses Const. - 001 6000,6000,6000
47,11,Departments related to General Administration and Ward Management,501203002,4170120000,Unforeseen Expenses Const. - 002 6000,6000,6000
